Date, Almont, Almont, Almont, Billy_Barr, Billy_Barr, Billy_Barr, Judd_Falls, Judd_Falls, Judd_Falls, Kettle_Ponds, Kettle_Ponds, Kettle_Ponds, Mexican_Cut, Mexican_Cut, Mexican_Cut, Snodgrass_Mountain, Snodgrass_Mountain, Snodgrass_Mountain, castnet_gothic, castnet_gothic, castnet_gothic, nrcs_1141, nrcs_1141, nrcs_1141, nrcs_380, nrcs_380, nrcs_380, nrcs_680, nrcs_680, nrcs_680, nrcs_737, nrcs_737, nrcs_737, wu_KCOCREST10, wu_KCOCREST10, wu_KCOCREST10, wu_KCOCREST4, wu_KCOCREST4, wu_KCOCREST4, wu_KCOCREST6, wu_KCOCREST6, wu_KCOCREST6, wu_KCOMTCRE2, wu_KCOMTCRE2, wu_KCOMTCRE2, wu_MRMEX, wu_MRMEX, wu_MRMEX, wu_MTAPC2, wu_MTAPC2, wu_MTAPC2, 
, Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), Preciptation (mm/day), Evaporation (mm/day), Runoff (mm/day), 
20/05/2014, 0.000000, 2.518551, 1.2236100.000000, -0.326194, 7.7792410.000000, -0.314404, 5.4665780.000000, -0.318868, 3.7988000.000000, 1.270479, 1.8135530.000000, 1.319988, 2.2346060.000000, -0.314404, 5.4665780.000000, 1.145776, 1.3262160.000000, 2.696920, 1.6435610.000000, 0.593905, 1.1553940.000000, 1.261402, 2.3812890.000000, -0.329741, 3.5457770.000000, -0.411147, 1.6944100.000000, -0.360133, 4.2484870.000000, 2.607322, 3.8141490.000000, -0.118414, 0.9518830.000000, -0.236550, 1.355519
21/05/2014, 0.000000, 2.161722, 1.2590150.000000, -0.274378, 8.0885120.000000, -0.262079, 6.7326010.000000, -0.266322, 3.9082910.000000, 1.286805, 1.2902030.000000, 1.289202, 1.8925390.000000, -0.262079, 6.7326010.000000, 1.155457, 0.8624610.000000, 2.163925, 1.5790820.000000, 0.825871, 1.6985290.000000, 1.300572, 2.0173640.000000, -0.292067, 3.7736410.000000, -0.371762, 1.9056170.000000, -0.320283, 4.9812910.000000, 2.098906, 3.4777580.000000, -0.081407, 0.9391210.000000, -0.189484, 1.399367
22/05/2014, 0.000000, 2.434182, 1.2814520.196870, -0.347796, 10.7372110.172013, -0.335778, 10.6296430.000000, -0.342200, 5.1812770.000000, 1.223750, 1.9334510.000000, 1.279291, 3.1946720.172013, -0.335778, 10.6296430.000000, 1.096793, 1.4625290.000000, 2.548755, 1.5220420.000000, 1.103972, 71.6508100.000000, 1.241812, 4.8830260.000000, -0.386333, 5.0618960.000000, -0.541434, 2.8197500.000000, -0.483928, 9.2573660.000000, 2.448315, 3.1800940.000000, -0.106456, 1.4212130.000000, -0.243229, 2.111621
23/05/2014, 1.198681, 3.625479, 1.3894421.000002, -0.174214, 11.3788230.911760, -0.169059, 11.6172260.680461, -0.177362, 8.1193580.241760, 1.551670, 1.8813020.775125, 1.665064, 5.2815550.911760, -0.169059, 11.6172261.370053, 1.605528, 1.5544501.024249, 3.311339, 1.5398970.371038, 1.606975, 80.0384980.230829, 1.568485, 8.6192290.954552, -0.211056, 7.7402640.946444, 0.044272, 3.6249770.927746, 0.233602, 12.5058090.912259, 3.181624, 2.7581850.254147, 0.086797, 1.2215310.565673, -0.122537, 2.990664
24/05/2014, 4.144231, 3.273239, 1.6292552.825885, -0.082512, 11.5905522.617766, -0.078420, 11.5906532.403626, -0.082087, 11.3449451.083262, 1.631396, 1.5794262.660363, 1.722108, 10.6544012.617766, -0.078420, 11.5906531.962161, 1.486498, 1.0687942.758641, 2.536202, 1.6386711.397057, 1.473978, 37.9472240.991753, 1.629685, 12.8974523.117441, -0.082293, 12.5467583.396208, 0.476158, 4.4212123.200121, 1.450452, 23.2116012.702152, 2.479100, 2.5980721.191874, 0.060486, 1.1895191.676243, -0.025745, 4.357155
25/05/2014, 4.602509, 3.133674, 1.6625244.276969, 0.058780, 12.2671903.992196, 0.055048, 12.2400083.790854, 0.057284, 12.1885333.028799, 1.712712, 2.6637374.288361, 1.945425, 18.5829833.992196, 0.055048, 12.2400082.285120, 1.514435, 0.8840215.029765, 2.901609, 1.7149013.268502, 1.683997, 12.5811973.015013, 1.702122, 24.3390225.504052, 0.301948, 15.6904805.925961, 1.043922, 15.3336725.530434, 1.620283, 27.7297084.734863, 2.797862, 2.5104803.111948, 0.297437, 1.5518902.934732, 0.789616, 6.651471
26/05/2014, 1.652233, 3.887840, 1.4170002.288056, -0.034409, 12.5976532.146745, -0.033762, 13.0599672.110702, -0.032072, 13.4985715.126330, 1.959238, 4.7829522.457598, 1.633622, 27.8734472.146745, -0.033762, 13.0599671.802154, 1.496152, 1.0112753.406031, 2.807412, 1.5784772.879789, 1.593380, 4.9126705.318157, 1.897189, 27.1494673.431535, 1.247509, 28.3197593.559214, 1.452249, 28.6492733.338799, 1.999318, 24.4053253.033075, 2.747070, 2.2421095.179045, 0.164665, 2.0137771.878679, 1.758965, 16.062855
27/05/2014, 0.000000, 0.945230, 1.2721180.163897, -0.276580, 14.9554040.158746, -0.266308, 20.7216050.148128, -0.271395, 22.3424992.994326, 1.321579, 8.1965340.154933, 1.030104, 26.3927250.158746, -0.266308, 20.7216050.000000, 0.954308, 1.2830910.000000, 1.858608, 1.3127020.594504, 1.492411, 0.0540143.118517, 1.302998, 24.0530760.000000, 0.522713, 27.2895370.000000, 0.828968, 27.7440200.000000, 0.699884, 18.1193390.000000, 1.821908, 1.9063543.067349, -0.049772, 1.1495450.000000, 0.674433, 26.349882
28/05/2014, 0.000000, 2.143863, 1.2570990.170871, -0.326877, 28.0149500.165501, -0.314206, 28.7753470.154431, -0.319969, 28.7012020.000000, 1.227157, 11.9085090.161525, 0.751804, 23.3329110.165501, -0.314206, 28.7753470.000000, 1.072300, 1.4815830.000000, 1.961615, 1.2814650.168007, 1.024875, 0.1010300.000000, 1.185394, 21.3636590.000000, 1.249840, 26.5829490.000000, 1.376003, 26.4170740.000000, 1.411002, 13.2585260.000000, 1.924438, 1.8011870.000000, -0.137343, 1.2230790.589624, 1.487651, 22.504459
29/05/2014, 0.886437, 2.205261, 1.3109530.462112, -0.367164, 27.1725790.409903, -0.353966, 26.3065830.442279, -0.369810, 26.1232030.000000, 1.269967, 12.3413490.601693, 0.759478, 21.5483170.409903, -0.353966, 26.3065830.189691, 0.856467, 1.6203541.010373, 1.735265, 1.3975260.820916, 1.235416, 0.0596450.000000, 1.225915, 20.3495201.259217, 1.465360, 21.8589211.456105, 1.421284, 21.3820061.250461, 1.498219, 9.7130990.879886, 1.730111, 1.8461430.000000, -0.163224, 1.6425132.048262, 1.730876, 16.836023
30/05/2014, 0.924158, 2.607618, 1.2954331.860837, -0.260005, 23.0659011.736200, -0.250491, 22.0145991.505146, -0.266101, 22.5730880.497586, 1.188286, 13.6955651.732175, 1.154892, 22.8638801.736200, -0.250491, 22.0145990.385852, 1.056730, 1.2922611.413113, 2.031791, 1.3760801.239646, 1.397065, 0.0649820.431213, 1.137485, 21.0839881.593231, 1.815111, 16.1346401.780831, 1.635420, 15.6922551.583031, 1.880860, 7.6601121.366692, 2.012624, 1.7801490.560785, -0.095266, 2.0267904.389162, 1.916507, 12.549761
31/05/2014, 0.000000, 2.070474, 1.2021502.816806, -0.161903, 19.9470862.673404, -0.152708, 19.0050682.132522, -0.163284, 20.4428881.016346, 1.536000, 25.3893762.256771, 1.822895, 22.7475132.673404, -0.152708, 19.0050680.384181, 1.388526, 1.0965910.734801, 2.281522, 1.2681711.156918, 1.756458, 0.0456470.880776, 1.463532, 22.8257290.572794, 1.760114, 11.7194560.536708, 1.838432, 11.3556250.570604, 1.820894, 6.5908850.917852, 2.248249, 1.6430461.145432, -0.035733, 3.3297735.912401, 1.837848, 9.197203
01/06/2014, 0.000000, 1.028440, 1.1820330.390727, -0.372575, 18.8108630.366440, -0.368231, 18.0423560.217243, -0.338006, 23.2821390.000000, 0.951584, 29.2002700.256824, 1.398481, 19.6376630.366440, -0.368231, 18.0423560.000000, 0.882461, 1.5828640.000000, 1.547294, 1.1764160.755769, 1.276342, 0.0458780.000000, 0.837626, 23.3639760.000000, 1.040844, 8.2449960.000000, 1.151331, 8.0419720.000000, 1.031165, 5.7865330.000000, 1.579378, 1.4988660.000000, -0.162153, 4.7311700.250294, 1.092271, 7.099139
02/06/2014, 0.000000, 1.438777, 1.1615080.000000, -0.543067, 19.3191640.000000, -0.520625, 18.6645810.000000, 0.293910, 26.5802820.000000, 1.470044, 27.0729520.000000, 2.395241, 15.2757640.000000, -0.520625, 18.6645810.000000, 1.344260, 1.9388100.000000, 2.739575, 1.1532750.000000, 2.272167, 0.0024100.000000, 1.485240, 22.7010540.000000, 1.489682, 6.8874490.000000, 1.837956, 6.7581560.000000, 1.499469, 5.1695590.000000, 2.633806, 1.4412160.000000, -0.265842, 8.3854200.000000, 1.500210, 6.140623
03/06/2014, 0.000000, 1.461509, 1.1407680.000000, -0.313622, 20.1409400.000000, -0.311946, 19.7890450.000000, 1.606172, 25.1881560.000000, 1.480734, 24.3854050.000000, 2.046471, 11.4949550.000000, -0.311946, 19.7890450.000000, 1.319412, 1.5651680.000000, 2.441727, 1.1308090.000000, 2.012362, 0.0024100.000000, 1.488913, 22.1010170.000000, 2.214171, 6.0029840.000000, 2.081215, 5.8770900.000000, 2.235224, 4.6463870.000000, 2.377586, 1.3881830.000000, -0.128466, 11.6834370.000000, 2.197282, 5.418188
04/06/2014, 0.000000, 1.091902, 1.1199600.000000, -0.251035, 22.7615320.000000, -0.251363, 22.8040450.000000, 2.116708, 20.2740460.000000, 1.533024, 23.9830780.000000, 2.322065, 8.3804100.000000, -0.251363, 22.8040450.000000, 1.366731, 1.5693610.000000, 2.630119, 1.1088810.000000, 2.158390, 0.0024090.000000, 1.539398, 23.7680170.000000, 2.504122, 5.3068680.000000, 2.222006, 5.1876210.000000, 2.532520, 4.1968960.000000, 2.659827, 1.3391030.000000, -0.078915, 12.6689250.000000, 2.508446, 4.828529
05/06/2014, 0.000000, 0.844066, 1.0991980.000000, -0.308067, 22.7649820.000000, -0.338325, 23.8695850.000000, 1.835902, 15.0740560.000000, 1.509333, 22.4865820.000000, 2.266692, 7.1604940.000000, -0.338325, 23.8695850.000000, 1.317078, 1.5210420.000000, 2.590504, 1.0873810.000000, 2.178874, 0.0024090.000000, 1.474139, 23.0230750.000000, 2.075241, 4.7344290.000000, 2.185837, 4.6233780.000000, 2.085810, 3.8077040.000000, 2.532273, 1.2934640.000000, -0.078715, 20.4673080.000000, 2.129638, 4.335559
06/06/2014, 0.000000, 0.778139, 1.0785660.000000, -0.328021, 23.2265970.000000, -0.360611, 26.2713570.000000, 1.892821, 11.1170550.000000, 1.734407, 21.3547550.000000, 2.547851, 6.2935370.000000, -0.360611, 26.2713570.000000, 1.581427, 1.6248610.000000, 2.776318, 1.0662320.000000, 2.446935, 0.0024080.000000, 1.751805, 22.3873020.000000, 2.043301, 4.2527960.000000, 2.332296, 4.1505130.000000, 2.031379, 3.4690610.000000, 2.662323, 1.2508570.000000, -0.095504, 28.1929020.000000, 2.148678, 3.917512
07/06/2014, 0.000000, 0.653558, 1.0581320.000000, -0.440340, 24.1509090.000000, -0.055968, 29.4417110.000000, 1.841557, 8.1260760.000000, 1.310131, 20.7816960.000000, 2.180649, 5.5743990.000000, -0.055968, 29.4417110.000000, 1.201315, 1.5771010.000000, 2.281008, 1.0453830.000000, 2.110737, 0.0024080.000000, 1.250915, 22.2014850.000000, 1.952212, 3.8424050.000000, 1.984421, 3.7487510.000000, 1.941410, 3.1660290.000000, 2.351885, 1.2109470.000000, -0.172481, 27.5860710.000000, 2.073418, 3.559405
08/06/2014, 1.005629, 1.416283, 1.1169373.008401, -0.274759, 25.6265132.897871, 1.502985, 27.5674422.253572, 2.204070, 7.1680400.985477, 1.133892, 20.7045522.631799, 1.985717, 5.2009742.897871, 1.502985, 27.5674421.654109, 1.144226, 1.4518891.239747, 2.064887, 1.1662590.902453, 1.863904, 0.0503500.925125, 1.082842, 22.4015411.920547, 2.325085, 3.6648032.037563, 2.082124, 3.5736112.167349, 2.347673, 2.8664992.124594, 2.134058, 1.3673031.040580, -0.075264, 26.0661530.722350, 2.271456, 3.318747
09/06/2014, 1.048422, 1.680419, 1.1002923.136418, 0.063289, 25.2480453.021185, 1.779032, 25.4938562.349468, 2.133165, 6.3015911.027412, 1.435565, 20.7980942.743790, 2.059693, 4.6627943.021185, 1.779032, 25.4938561.724497, 1.435775, 0.8457571.292502, 2.349042, 1.0928730.940856, 1.997323, 0.0336880.964492, 1.436893, 22.4813882.002272, 2.244880, 3.3484482.124268, 2.029489, 3.2321102.259576, 2.272886, 2.5525092.215003, 2.336602, 1.2951061.084860, 0.106040, 23.3894441.087823, 2.183204, 2.904915
10/06/2014, 0.000000, 0.711477, 0.9984600.000000, 3.128046, 23.8582520.000000, 2.385395, 19.3943180.000000, 2.646789, 5.3886761.015032, 1.638503, 20.2482070.000000, 1.991713, 4.0129950.000000, 2.385395, 19.3943181.568595, 1.676060, 1.0042050.000000, 2.420357, 0.9846400.000000, 2.016234, 0.0024071.033678, 1.664040, 21.6636050.000000, 2.764889, 2.6951980.000000, 2.070945, 2.5821810.000000, 2.798346, 2.1678880.000000, 2.388473, 1.1049251.023734, 0.137152, 22.2551650.348979, 2.689343, 2.472245
11/06/2014, 0.597756, 0.939902, 1.0258923.238086, 3.258955, 21.4944443.075215, 2.269808, 14.3976772.105191, 2.465553, 4.9723842.630918, 2.002863, 17.5060422.268212, 2.467814, 3.7918003.075215, 2.269808, 14.3976775.012223, 2.229311, 1.3164430.245649, 2.535651, 0.9802530.000000, 2.291747, 0.0024062.618731, 2.022181, 18.6089440.583672, 2.550977, 2.4216820.615000, 2.418245, 2.3534770.811766, 2.555649, 2.0694570.870187, 2.574717, 1.1280002.666190, 0.073038, 20.3319630.159700, 2.555474, 2.243263
12/06/2014, 0.623193, 1.168897, 1.0089183.375878, 3.573354, 17.0452943.206075, 2.328294, 10.5841522.194773, 2.483827, 4.5022181.639616, 1.586520, 14.1597942.364732, 2.119996, 3.5013663.206075, 2.328294, 10.5841523.520576, 1.639381, 1.2004330.256102, 2.206016, 0.9777640.000000, 2.021783, 0.0024061.606644, 1.562736, 15.1810480.608509, 2.586086, 2.2281070.641170, 2.045664, 2.1685090.846309, 2.598481, 1.9502930.907216, 2.287438, 1.1205311.666931, 0.086731, 18.8123860.166495, 2.548263, 2.079994
13/06/2014, 0.000000, 0.506416, 0.9417780.000000, 3.160404, 12.4266030.000000, 2.284070, 7.7579560.000000, 2.423192, 3.8829970.000000, 1.916373, 11.7044270.000000, 2.635043, 2.9196110.000000, 2.284070, 7.7579560.000000, 2.036760, 7.3421480.000000, 2.777409, 0.9268050.000000, 2.587854, 0.0024050.000000, 1.976250, 12.9927060.000000, 2.484585, 2.0137760.000000, 2.674332, 1.9685870.000000, 2.495614, 1.7629160.000000, 2.879621, 1.0154710.000000, 0.045157, 19.1366730.000000, 2.492312, 1.929697
14/06/2014, 0.000000, 0.450825, 0.9236120.745809, 4.038254, 9.1068680.679998, 2.317521, 6.7833210.303726, 2.407667, 3.5597080.000000, 1.370334, 11.3679030.374189, 1.818142, 2.5468190.679998, 2.317521, 6.7833210.000000, 1.581526, 167.1393890.000000, 1.943905, 0.9082210.000000, 2.049534, 0.0024050.000000, 1.355767, 11.6843530.000000, 2.531413, 1.8802110.000000, 2.276950, 1.8404710.000000, 2.539825, 1.6644110.000000, 2.047644, 0.9886240.000000, -0.035330, 19.5384730.000000, 2.458900, 1.813134
15/06/2014, 0.000000, 0.475174, 0.9058190.777546, 4.447387, 7.4361310.708934, 2.514808, 5.9628650.316650, 2.568247, 3.2371192.841604, 1.802263, 11.2778300.390112, 1.994896, 2.2896740.708934, 2.514808, 5.9628650.000000, 1.423738, 43.2775230.000000, 1.792843, 0.8900070.000000, 1.963777, 0.0024052.911066, 1.772593, 11.4889280.000000, 2.658068, 1.7660210.000000, 2.153071, 1.7304640.000000, 2.699061, 1.5777920.000000, 1.980234, 0.9630672.855578, 0.103380, 18.4733540.000000, 2.562421, 1.711891
16/06/2014, 0.000000, 0.391976, 0.8884010.000000, 3.719135, 6.4339030.000000, 2.576401, 5.2325070.000000, 2.646678, 2.7506453.909724, 1.938951, 11.8254220.000000, 2.334305, 2.0895540.000000, 2.576401, 5.2325070.000000, 2.002789, 0.7480290.000000, 2.053270, 0.8721750.000000, 2.226216, 0.0024044.005619, 1.917448, 11.8225390.000000, 2.668225, 1.6667890.000000, 2.589962, 1.6345490.000000, 2.691585, 1.5008300.000000, 2.234277, 0.9387003.930075, 0.042629, 17.2030930.000000, 2.642648, 1.622793
17/06/2014, 0.000000, 0.351611, 0.8713580.000000, 2.740620, 5.6851920.000000, 2.000038, 4.6771860.000000, 2.095901, 2.4172470.987508, 1.621864, 12.0755930.000000, 2.285335, 1.9462220.000000, 2.000038, 4.6771860.000000, 1.967326, 3.4378620.000000, 1.897888, 0.8547210.000000, 2.221544, 0.0024041.011984, 1.674205, 11.0695920.000000, 2.071376, 1.5794630.000000, 2.469893, 1.5498620.000000, 2.057216, 1.4318300.000000, 2.094435, 0.9154280.993535, -0.071918, 16.8045060.000000, 2.171208, 1.543537
18/06/2014, 0.000000, 0.320648, 0.8546890.000000, 3.796352, 5.0638530.000000, 2.750823, 4.2067630.000000, 2.791357, 2.2106770.000000, 1.687046, 11.9063020.000000, 2.653087, 1.8243040.000000, 2.750823, 4.2067630.000000, 2.276228, 7.6491020.000000, 2.250298, 0.8376490.000000, 2.654611, 0.0024030.000000, 2.078705, 10.1018680.000000, 2.695339, 1.5018220.000000, 2.909126, 1.4743180.000000, 2.715651, 1.3695010.000000, 2.374917, 0.8931660.000000, -0.042297, 20.1136400.556305, 2.582544, 1.520785
19/06/2014, 0.000000, 0.358414, 0.8383900.000000, 3.023846, 4.5395180.000000, 2.615269, 3.8046830.000000, 2.642088, 2.0489350.000000, 1.534433, 11.5811790.000000, 2.315313, 1.7186290.000000, 2.615269, 3.8046830.000000, 1.979800, 9.4681050.000000, 1.819313, 0.8209560.000000, 2.305229, 0.0024030.000000, 1.876746, 12.2346550.000000, 2.470626, 1.4321830.000000, 2.530402, 1.4063590.000000, 2.502127, 1.3128210.000000, 1.907135, 0.8718420.000000, 0.006817, 23.5159130.579977, 2.481554, 1.451845
20/06/2014, 0.000000, 0.368718, 0.8224590.000000, 2.395771, 4.0925130.000000, 2.802315, 3.4586460.000000, 2.832782, 1.9139560.947201, 1.769797, 15.8559470.000000, 2.383132, 1.6258190.000000, 2.802315, 3.4586460.000000, 2.033072, 9.1804350.000000, 1.819929, 0.8046450.000000, 2.301081, 0.0024020.970678, 2.129529, 14.8951090.000000, 2.607857, 1.3692480.000000, 2.592153, 1.3447920.000000, 2.628761, 1.2609770.000000, 1.871830, 0.8513900.952982, -0.020673, 25.2281550.000000, 2.661439, 1.349550
21/06/2014, 0.000000, 0.360292, 0.8068910.000000, 1.894068, 3.7087140.000000, 2.452966, 3.1484830.000000, 2.505733, 1.7981410.987508, 1.642660, 23.9275780.000000, 2.336977, 1.5434430.000000, 2.452966, 3.1484830.000000, 2.212718, 8.3720100.000000, 1.682484, 0.7875250.000000, 2.287615, 0.0024021.011984, 2.185805, 14.6755520.000000, 2.250441, 1.3119950.000000, 2.514596, 1.2886740.000000, 2.246674, 1.2133070.000000, 1.824082, 0.8317540.993535, -0.105770, 24.6141700.000000, 2.305531, 1.295960
22/06/2014, 0.000000, 0.313235, 0.7915740.000000, 1.622760, 3.3772860.000000, 2.493613, 2.6730570.000000, 2.502185, 1.6971140.000000, 1.625715, 25.2436430.000000, 2.467396, 1.4696810.000000, 2.493613, 2.6730570.000000, 2.282925, 7.5034000.000000, 1.721717, 0.7610240.000000, 2.307624, 0.0024020.000000, 2.292607, 12.1025800.000000, 2.120863, 1.2596140.000000, 2.617587, 1.2372470.000000, 2.138891, 1.1692780.000000, 1.816489, 0.8128810.000000, -0.127431, 25.3068730.000000, 2.178843, 1.246655
23/06/2014, 0.000000, 0.295310, 0.7684950.000000, 1.394249, 3.0345130.000000, 2.777137, 2.3785240.000000, 2.736279, 1.6079190.000000, 1.673898, 25.1872980.000000, 2.448690, 1.4031300.000000, 2.777137, 2.3785240.000000, 2.242976, 6.7132860.000000, 1.645336, 0.7464600.000000, 2.233916, 0.0024010.000000, 2.300951, 9.2055100.000000, 2.305239, 1.2114490.000000, 2.577386, 1.1899000.000000, 2.327095, 1.1284460.000000, 1.708758, 0.7947240.000000, -0.115821, 26.1006490.000000, 2.264098, 1.201095
24/06/2014, 0.000000, 0.318598, 0.7535250.000000, 1.187223, 2.5738570.000000, 2.748326, 2.1822990.000000, 2.661640, 1.5283970.000000, 1.780738, 22.9735130.000000, 2.419478, 1.3426940.000000, 2.748326, 2.1822990.000000, 2.186069, 6.0250040.000000, 1.524800, 0.7380120.000000, 2.097848, 0.0024010.000000, 2.308512, 7.5867360.000000, 2.273373, 1.1669610.000000, 2.519730, 1.1461330.000000, 2.285924, 1.0904380.000000, 1.602940, 0.7621340.000000, -0.103436, 25.2621520.000000, 2.262147, 1.158825
25/06/2014, 0.000000, 0.288770, 0.7453440.000000, 1.043305, 2.3202690.000000, 2.562176, 2.0259050.000000, 2.483329, 1.4569130.000000, 2.179291, 20.0001850.000000, 2.524409, 1.2874980.000000, 2.562176, 2.0259050.000000, 2.416145, 5.4285560.000000, 1.552752, 0.7308900.000000, 2.262266, 0.0024000.000000, 2.427312, 6.6060030.000000, 2.176137, 1.1257060.000000, 2.558765, 1.1055310.000000, 2.171322, 1.0549420.000000, 1.647691, 0.7302960.000000, -0.164805, 24.1630860.000000, 2.230235, 1.119467
26/06/2014, 0.000000, 0.251121, 0.7385890.000000, 0.917537, 2.1382260.000000, 2.388582, 1.8944590.000000, 2.298547, 1.3922000.000000, 2.171779, 16.8099560.000000, 2.462229, 1.2368340.000000, 2.388582, 1.8944590.000000, 2.302697, 4.9084850.000000, 1.485550, 0.7240450.000000, 2.134877, 0.0024000.000000, 2.284339, 5.8567330.000000, 2.076955, 1.0873150.000000, 2.499306, 1.0677420.000000, 2.072310, 1.0216940.000000, 1.578813, 0.7157230.000000, -0.172530, 22.9016130.000000, 2.115377, 1.082702
27/06/2014, 0.000000, 0.292146, 0.7321520.253779, 1.041441, 2.0116360.233432, 2.405661, 1.8142970.000000, 2.164380, 1.3332600.000000, 2.181871, 12.9900960.000000, 2.438712, 1.1901240.233432, 2.405661, 1.8142970.000000, 2.401001, 4.4519730.000000, 1.537949, 0.7172490.000000, 2.121864, 0.0023990.000000, 2.380861, 5.2443880.000000, 1.857184, 1.0514760.000000, 2.658446, 1.0324710.000000, 1.860266, 0.9904690.000000, 1.574354, 0.7072800.000000, -0.126357, 22.5478920.000000, 1.837213, 1.048259
28/06/2014, 0.000000, 0.255517, 0.7258020.264578, 1.060645, 1.8872960.243365, 2.477481, 1.7080670.000000, 2.119681, 1.2792900.000000, 1.945140, 9.6103410.000000, 2.135765, 1.1468900.243365, 2.477481, 1.7080670.000000, 2.100375, 4.0493310.000000, 1.255613, 0.7104460.000000, 1.782447, 0.0023990.000000, 2.123324, 4.7254010.000000, 1.614539, 1.0179270.000000, 2.055836, 0.9994630.000000, 1.660720, 0.9610750.000000, 1.333185, 0.7005390.000000, -0.038878, 22.6840710.000000, 1.528192, 1.015910
29/06/2014, 0.000000, 0.278362, 0.7194830.000000, 0.753841, 1.7570890.000000, 2.646723, 1.5948100.000000, 2.381544, 1.2296390.000000, 2.308129, 7.6690160.000000, 2.491253, 1.1067350.000000, 2.646723, 1.5948100.000000, 2.437094, 3.6933000.000000, 1.449982, 0.7036240.000000, 1.856105, 0.0023980.000000, 2.454449, 4.2772710.000000, 2.171514, 0.9864420.000000, 2.304927, 0.9685040.000000, 2.185573, 0.9333450.000000, 1.477951, 0.6942540.000000, -0.030362, 22.9542330.000000, 2.019910, 0.985457
30/06/2014, 0.000000, 0.217945, 0.7131810.000000, 0.668888, 1.6623560.000000, 2.341593, 1.5167000.000000, 2.201850, 1.1837680.000000, 2.370081, 6.7107590.000000, 2.539905, 1.0693220.000000, 2.341593, 1.5167000.000000, 2.450154, 3.3780680.000000, 1.416809, 0.6967810.000000, 1.855800, 0.0023980.000000, 2.501847, 3.8863570.000000, 2.075942, 0.9568260.000000, 2.271317, 0.9394040.000000, 2.066543, 0.9071330.000000, 1.490124, 0.6880830.000000, -0.157205, 22.1371860.000000, 2.082689, 0.956727
01/07/2014, 0.000000, 0.233065, 0.7068920.000000, 0.641555, 1.5784680.000000, 2.286013, 1.4464210.000000, 2.098698, 1.1412340.000000, 1.931424, 5.9243350.000000, 1.957358, 1.0343640.000000, 2.286013, 1.4464210.000000, 1.999529, 3.0271310.000000, 1.041366, 0.6899210.000000, 1.591129, 0.0023980.000000, 2.067721, 3.5434330.000000, 1.752686, 0.9289100.000000, 1.922687, 0.9119970.000000, 1.769767, 0.8823100.000000, 1.059324, 0.6819260.000000, -0.204331, 21.8554000.000000, 1.739777, 0.929566
02/07/2014, 0.000000, -0.033632, 0.7006170.000000, 0.290168, 1.5035110.000000, 0.718277, 1.3827520.000000, 0.691955, 1.1016630.000000, 0.863027, 5.2648630.000000, 0.706156, 1.0016170.000000, 0.718277, 1.3827520.000000, 0.951417, 2.4856190.000000, 0.301815, 0.6830550.000000, 0.577006, 0.0023970.000000, 0.873704, 3.2417450.000000, 0.653189, 0.9025460.000000, 0.765716, 0.8861380.000000, 0.630161, 0.8587660.000000, 0.365185, 0.6757560.000000, -0.255292, 21.6646540.000000, 0.661085, 0.903846
03/07/2014, 0.000000, 0.369917, 0.6943580.000000, 0.710571, 1.4360100.000000, 1.348801, 1.3247400.000000, 1.234130, 1.0647460.000000, 2.290570, 4.7064760.000000, 2.340851, 0.9708730.000000, 1.348801, 1.3247400.000000, 2.300597, 2.1902100.000000, 1.419451, 0.6761940.136131, 1.523169, 0.0466260.000000, 2.364599, 2.7556610.000000, 1.130720, 0.8776100.000000, 1.918086, 0.8617020.000000, 1.095534, 0.8364050.000000, 1.454765, 0.6695700.000000, -0.425382, 22.6498180.000000, 1.299832, 0.879456
04/07/2014, 1.647217, 1.199353, 0.8123200.000000, 0.551286, 1.3748110.000000, 1.462677, 1.2716100.000000, 1.413343, 1.0302130.000000, 2.081645, 4.2306390.000000, 1.899236, 0.9419460.000000, 1.462677, 1.2716100.000000, 2.186384, 1.9747250.000000, 1.225919, 0.6693370.461129, 1.838589, 0.0290430.000000, 2.144522, 2.3466140.000000, 1.316066, 0.8539860.000000, 1.492454, 0.8385730.000000, 1.242181, 0.8151400.000000, 1.317856, 0.6633600.000000, -0.272839, 20.7812980.297083, 1.479817, 0.888576
