sampleID,IGSN,core,depth,enzyme,temperature,Vmax_ds,Vmax_MBC,Km,CE_ds,CE_MBC
N/A,N/A,N/A,cm,N/A,degreeCelsius,nmol/g_dry_soil/h,nmol/microg_MBC/h,micromolar,N/A,N/A
BE201907093COP0010,IEBWE00AF,Core3,00-10,AP,50,3871.46593225309,19.0658432131251,49.1603187202007,78.7518476901625,0.387829934985566
BE201907093COP0010,IEBWE00AF,Core3,00-10,BG,4,393.934015143739,1.94001039928469,30.826215825554,12.7791882523959,0.0629337837074532
BE201907093COP0010,IEBWE00AF,Core3,00-10,BG,10,1059.25175013433,5.2165066526974,42.3130631801144,25.0336815754843,0.123283597561638
BE201907093COP0010,IEBWE00AF,Core3,00-10,BG,16,1445.8562798884,7.12042146914146,48.8996992913101,29.5677949116825,0.145612786424779
BE201907093COP0010,IEBWE00AF,Core3,00-10,BG,25,1343.35411858798,6.61562815039384,53.0526058557357,25.3211712585979,0.124699400598408
BE201907093COP0010,IEBWE00AF,Core3,00-10,BG,35,2164.24514073563,10.6582775749803,82.6551298098903,26.1840389787478,0.128948773046449
BE201907093COP0010,IEBWE00AF,Core3,00-10,BG,50,3287.70064075951,16.1909690141409,60.4423022651068,54.3940339389999,0.267874789797474
BE201907093COP0010,IEBWE00AF,Core3,00-10,LAP,4,82.4198700125018,0.405893877617049,781.025451456269,0.105527764631517,0.000519693534775641
BE201907093COP0010,IEBWE00AF,Core3,00-10,LAP,10,137.140880383457,0.675378931199645,598.057904733509,0.229310371617888,0.00112928685643005
BE201907093COP0010,IEBWE00AF,Core3,00-10,LAP,16,203.46447349081,1.00200332868724,597.528199709189,0.340510244687756,0.0016769138748178
BE201907093COP0010,IEBWE00AF,Core3,00-10,LAP,25,177.74541973774,0.875344472577763,366.620908173661,0.484820739284037,0.00238760106983077
BE201907093COP0010,IEBWE00AF,Core3,00-10,LAP,35,256.310820475724,1.26225621057542,255.486181801977,1.00322772319008,0.00494060462163771
BE201907093COP0010,IEBWE00AF,Core3,00-10,LAP,50,297.665568896298,1.46591631331227,178.08374897847,1.67149204014278,0.0082316119338295
BE201907093COP1020,IEBWE00AG,Core3,10-20,AP,4,845.2889918222,6.84263527636601,478.018284840469,1.76831936900552,0.0143145889882635
BE201907093COP1020,IEBWE00AG,Core3,10-20,AP,10,864.347951708046,6.99691802759952,213.800089221203,4.04278573903572,0.0327264504569983
BE201907093COP1020,IEBWE00AG,Core3,10-20,AP,16,951.720310457098,7.70419943069311,203.899396369259,4.66759748878091,0.0377843170106345
BE201907093COP1020,IEBWE00AG,Core3,10-20,AP,25,806.490241344993,6.52855843251412,168.59444599154,4.78361097011146,0.0387234490087635
BE201907093COP1020,IEBWE00AG,Core3,10-20,AP,35,1067.14394012682,8.63855656505217,106.816245798876,9.99046476634407,0.0808730591535455
BE201907093COP1020,IEBWE00AG,Core3,10-20,AP,50,846.21213525264,6.85010814524681,35.7323834482833,23.6819392828187,0.191705883688425
BE201907093COP1020,IEBWE00AG,Core3,10-20,BG,4,100.764009667439,0.815687148193141,12.5768527795518,8.01186206387556,0.0648562213846799
BE201907093COP1020,IEBWE00AG,Core3,10-20,BG,10,195.301035904808,1.5809667116476,14.6304145874897,13.3489748179663,0.108060281012096
BE201907093COP1020,IEBWE00AG,Core3,10-20,BG,16,227.797913531648,1.84402973905295,15.5725991303975,14.6281241573212,0.118415026522672
BE201907093COP1020,IEBWE00AG,Core3,10-20,BG,25,228.719746143257,1.85149199682293,14.0624984931865,16.2645170240605,0.131661667215112
BE201907093COP1020,IEBWE00AG,Core3,10-20,BG,35,336.631897983938,2.72504353254307,21.0818480049989,15.9678552802447,0.129260183068244
BE201907093COP1020,IEBWE00AG,Core3,10-20,BG,50,587.798859680657,4.75824629395457,14.6224817197087,40.1982967698567,0.32540620567446
BE201907093COP1020,IEBWE00AG,Core3,10-20,LAP,10,307.129433981701,2.48622035742252,2109.04093470888,0.145625164939767,0.00117883930866695
BE201907093COP1020,IEBWE00AG,Core3,10-20,LAP,25,351.699464975251,2.84701585966578,1573.70490557764,0.22348501534737,0.00180911672167709
BE201907093COP1020,IEBWE00AG,Core3,10-20,LAP,35,369.678911242639,2.99255992148249,945.322929255938,0.391060980117781,0.00316564829738969
BE201907093COP1020,IEBWE00AG,Core3,10-20,LAP,50,407.860102804878,3.30163761065749,587.981426194586,0.693661542073781,0.00561520732385319
BE201907093COP3040,IEBWE00AI,Core3,30-40,AP,4,80.127682019238,0.810716054407497,34.9942266730751,2.28974004105909,0.0231671373104316
BE201907093COP3040,IEBWE00AI,Core3,30-40,AP,10,134.088744638402,1.35668342393331,24.0827351132003,5.56783704210178,0.0563342750545674
BE201907093COP3040,IEBWE00AI,Core3,30-40,AP,16,170.210495609857,1.72215616304035,25.0344388304899,6.79905376598874,0.0687914825932868
BE201907093COP3040,IEBWE00AI,Core3,30-40,AP,25,205.189640217019,2.0760682367187,19.5422624508496,10.4997894042764,0.106234794560772
BE201907093COP3040,IEBWE00AI,Core3,30-40,AP,35,368.771039784153,3.73115251582816,19.803886456677,18.6211449248044,0.188405065035615
BE201907093COP3040,IEBWE00AI,Core3,30-40,AP,50,440.681032348744,4.45872361204982,12.9984656965923,33.9025422411411,0.343019223662584
BE201907093COP3040,IEBWE00AI,Core3,30-40,BG,4,29.3934011096243,0.297396624645778,2.6585001106542,11.0563851368023,0.111866320205868
BE201907093COP3040,IEBWE00AI,Core3,30-40,BG,10,58.8407250545841,0.595338829884979,3.57831768749743,16.4436839300693,0.166373944930905
BE201907093COP3040,IEBWE00AI,Core3,30-40,BG,16,77.6723174820742,0.785873161170881,6.49783779586174,11.9535636195076,0.120943794822237
BE201907093COP3040,IEBWE00AI,Core3,30-40,BG,25,111.291009088469,1.12602044019657,5.02924861763395,22.1287547205863,0.223894367887963
BE201907093COP3040,IEBWE00AI,Core3,30-40,BG,35,152.806893865838,1.54606995933608,4.84578378595781,31.5339892606526,0.319054672603492
BE201907093COP3040,IEBWE00AI,Core3,30-40,BG,50,254.554826910926,2.57553544172239,7.97523258205882,31.9181696949598,0.322941734328394
BE201907093COP3040,IEBWE00AI,Core3,30-40,LAP,4,4.59361349073723,0.0464772736566797,86.9247356290442,0.0528458724377456,0.00053468409561835
BE201907093COP3040,IEBWE00AI,Core3,30-40,LAP,10,11.4913976637157,0.116267690999951,88.4857816902032,0.129867165596707,0.00131397032132253
BE201907093COP3040,IEBWE00AI,Core3,30-40,LAP,16,12.3390428479863,0.12484399748994,71.761962162198,0.171944056101717,0.00173969598556635
BE201907093COP3040,IEBWE00AI,Core3,30-40,LAP,25,16.7226035469526,0.169195998503379,52.3031922880989,0.319724338331786,0.00323490768156953
BE201907093COP3040,IEBWE00AI,Core3,30-40,LAP,35,23.0173649039445,0.232885150144531,62.1139746350577,0.370566608225926,0.00374931972253936
BE201907093COP3040,IEBWE00AI,Core3,30-40,LAP,50,37.6925491461799,0.381365764668132,43.5106849005493,0.866282597764947,0.00876487615719691
BE201907093COP5060,IEBWE00AK,Core3,50-60,AP,4,64.7783255558153,0.821723970796493,49.0999877960492,1.31931449402575,0.016735726579195
BE201907093COP5060,IEBWE00AK,Core3,50-60,AP,16,97.153308415962,1.23240608154951,9.97290656349014,9.74172452107703,0.123575416424859
BE201907093COP5060,IEBWE00AK,Core3,50-60,AP,35,194.832376135176,2.47148150841852,13.3874504724421,14.5533592476204,0.184611813392403
BE201907093COP5060,IEBWE00AK,Core3,50-60,AP,50,239.131600044352,3.03342462537183,6.54730992512464,36.5236414312248,0.463308543518212
BE201907093COP5060,IEBWE00AK,Core3,50-60,BG,10,41.4129347255063,0.525330052498155,3.9822766805994,10.3993112601289,0.13191701497222
