Decimal.Year, year, day, B1.H.L4.10cm, B1.H.L4.40cm, B2.H.L29.10cm, B2.H.L29.40cm, B4.H.L54.10cm, B4.H.L54.40cm, B3.H.L40.10cm, B3.H.L40.40cm, B1.C.L7.10cm, B1.C.L7.40cm, B2.C.L25.10cm, B2.C.L25.40cm, B4.C.L57.10cm, B4.C.L57.40cm, B3.C.L43.10cm, B3.C.L43.40cm, B1.U.L6.10cm, B1.U.L6.40cm, B2.U.L27.10cm, B2.U.L27.40cm, B4.U.L56.10cm, B4.U.L56.40cm, B3.U.L42.10cm, B3.U.L42.40cm
2015.06849315068, 2015, 25, 14.9272916666667, 15.1670833333333, 15.2339583333333, 16.3310416666667, 14.681875, 15.0252083333333, NA, 15.75625, 11.2629166666667, 11.1575, 11.2502083333333, 11.4704166666667, 11.3533333333333, 11.4429166666667, 10.9135416666667, 11.2252083333333, 11.3764583333333, 11.8827083333333, 11.2235416666667, 7.67979166666667, 10.9814583333333, 11.79375, 10.8452083333333, 11.935625
2015.07123287671, 2015, 26, 14.4725, 15.2972916666667, 14.68, 16.2422916666667, 14.2714583333333, 15.0989583333333, NA, 15.795625, 10.7422916666667, 11.2077083333333, 10.835, 11.5352083333333, 10.8735416666667, 11.4664583333333, 10.6060416666667, 11.3085416666667, 10.9339583333333, 12.064375, 10.6970833333333, 7.66083333333333, 10.5485416666667, 11.905625, 10.5654166666667, 12.0766666666667
2015.07397260274, 2015, 27, 15.3404166666667, 15.6475, 15.3783333333333, 16.551875, 15.045625, 15.4316666666667, NA, 16.1416666666667, 11.6091666666667, 11.5302083333333, 11.5810416666667, 11.77, 11.61125, 11.7260416666667, 11.4610416666667, 11.5464583333333, 12.025625, 12.4427083333333, 11.8416666666667, 7.99625, 11.8679166666667, 12.3127083333333, 12.1072916666667, 12.4541666666667
2015.07671232877, 2015, 28, 15.4164583333333, 15.9189583333333, 15.5689583333333, 16.834375, 15.3558333333333, 15.7383333333333, NA, 16.4247916666667, 11.6683333333333, 11.8372916666667, 11.7970833333333, 12.0572916666667, 11.87875, 12.0204166666667, 11.6366666666667, 11.8860416666667, 11.8766666666667, 12.71375, 11.7820833333333, 8.29104166666667, 11.7577083333333, 12.613125, 11.7720833333333, 12.7541666666667
2015.07945205479, 2015, 29, 14.7166666666667, 15.614375, 14.878125, 16.7197916666667, 14.6227083333333, 15.5789583333333, NA, 16.2041666666667, 10.98625, 11.5995833333333, 11.1122916666667, 11.9689583333333, 11.151875, 11.891875, 10.9008333333333, 11.799375, 11.10125, 12.3625, 10.856875, 8.03145833333333, 10.7058333333333, 12.3245833333333, 10.6352083333333, 12.495625
2015.08219178082, 2015, 30, 14.7372916666667, 15.4825, 14.908125, 16.59625, 14.5672916666667, 15.4175, NA, 16.0227083333333, 11.056875, 11.4527083333333, 11.1189583333333, 11.8147916666667, 11.1497916666667, 11.7179166666667, 10.7972916666667, 11.5885416666667, 11.2483333333333, 12.22875, 10.8808333333333, 7.84166666666667, 10.7529166666667, 12.1472916666667, 10.6502083333333, 12.305625
2015.08493150685, 2015, 31, 14.3885416666667, 15.455625, 14.5304166666667, 16.5, 14.225, 15.3377083333333, NA, 15.9425, 10.7120833333333, 11.4020833333333, 10.80875, 11.74875, 10.7864583333333, 11.6241666666667, 10.5045833333333, 11.4997916666667, 10.845625, 12.2327083333333, 10.4170625, 7.73083333333333, 10.2219583333333, 12.066875, 10.0997916666667, 12.231875
2015.08767123288, 2015, 32, 14.414375, 15.37625, 14.5491666666667, 16.4225, 14.2441666666667, 15.23875, NA, 15.8333333333333, 10.788125, 11.274375, 10.8316666666667, 11.6214583333333, 10.800625, 11.4802083333333, 10.595625, 11.3691666666667, 11.0810416666667, 12.1495833333333, 10.6933333333333, 7.59875, 10.6214583333333, 11.9666666666667, 10.673125, 12.14
2015.0904109589, 2015, 33, 14.7789583333333, 15.55375, 14.9016666666667, 16.5566666666667, 14.6425, 15.4066666666667, NA, 15.9964583333333, 11.0070833333333, 11.46375, 11.148125, 11.7579166666667, 11.1447916666667, 11.6560416666667, 11.00375, 11.53625, 11.333125, 12.3672916666667, 11.0922916666667, 7.811875, 11.1620833333333, 12.2127083333333, 11.3375, 12.3714583333333
2015.09315068493, 2015, 34, 15.765625, 15.8816666666667, 15.9233333333333, 16.9758333333333, 15.5654166666667, 15.7916666666667, NA, 16.3829166666667, 12.08625, 11.7939583333333, 12.06375, 12.0375, 12.1689583333333, 11.99875, 11.8810416666667, 11.8483333333333, 12.4983333333333, 12.6602083333333, 12.3052083333333, 8.19333333333333, 12.3775, 12.5995833333333, 12.424375, 12.7170833333333
2015.09589041096, 2015, 35, 15.4016666666667, 16.1516666666667, 15.4808333333333, 17.3204166666667, 15.1683333333333, 16.0654166666667, NA, 16.6425, 11.7285416666667, 12.0858333333333, 11.760625, 12.325, 11.7804166666667, 12.2952083333333, 11.7541666666667, 12.175, 11.9583333333333, 12.868125, 11.8327083333333, 8.47, 11.749375, 12.8089583333333, 11.933125, 12.9364583333333
2015.09863013699, 2015, 36, 15.6995833333333, 16.4485416666667, 15.769375, 17.6772916666667, 15.508125, 16.3527083333333, NA, 16.8822916666667, 12.173125, 12.3408333333333, 12.2052083333333, 12.53875, 12.1377083333333, 12.4808333333333, 12.2177083333333, 12.4020833333333, 12.38125, 13.02625, 12.3414583333333, 8.7, 12.33125, 12.989375, 12.54875, 13.0814583333333
2015.10136986301, 2015, 37, 15.860625, 17.051875, 15.69375, 18.276875, 15.6508333333333, 16.7995833333333, NA, 17.3745833333333, 12.874375, 12.5458333333333, 12.8558333333333, 12.6972916666667, 12.8510416666667, 12.6402083333333, 12.8283333333333, 12.5745833333333, 13.011875, 13.110625, 12.9747916666667, 8.82625, 13.0622916666667, 13.0739583333333, 13.1608333333333, 13.1191666666667
2015.10410958904, 2015, 38, 17.5335416666667, 17.1839583333333, 17.61875, 18.2891666666667, 17.175, 16.9079166666667, NA, 17.5847916666667, 14.0675, 13.1945833333333, 13.7327083333333, 13.1885416666667, 13.9145833333333, 13.2322916666667, 13.6004166666667, 13.0385416666667, 14.100625, 13.5889583333333, 14.10125, 9.38229166666667, 14.0352083333333, 13.55125, 13.9610416666667, 13.4910416666667
2015.10684931507, 2015, 39, 17.2745833333333, 17.55875, 17.3735416666667, 18.6783333333333, 16.9733333333333, 17.2491666666667, NA, 17.9310416666667, 13.71875, 13.6189583333333, 13.601875, 13.5970833333333, 13.640625, 13.64625, 13.6204166666667, 13.4502083333333, 13.711875, 14.00125, 13.8175, 9.81270833333333, 13.635625, 13.9110416666667, 13.775, 13.885625
