ï»¿Time,CO2_conc_(ppm),CO2_flux_(umol/m2s),Soil_heat_flux_(W/m2),PAR_(umol/m2s),In_short_wave_(W/m2),Out_short_wave_(W/m2),In_long_wave_(W/m2),Out_long_wave_(W/m2),Net_short_wave_(W/m2),Net_long_wave_(W/m2),Net_rad_(W/m2),Cal_oxygen_(%),Infrared_temp_(C),S1_wc_(m3/m3),S1_temp_(C),S1_ec_(mS/cm),S2_wc_(m3/m3),S2_temp_(C),S2_ec_(mS/cm),S3_wc_(m3/m3),S3_temp_(C),S3_ec_(mS/cm),S4_wc_(m3/m3),S4_temp_(C),S4_ec_(mS/cm),S5_wp_(kPa),S5_temp_(C),Solar_radiation_(W/m2),Precipitation_(mm),Lightning_activity_(number),Lightning_distance_(km),Wind_direction_(degree),Wind_speed_(m/s),Gust_speed_(m/s),Air_temp_(C),Vapor_p_(kPa),Atm_p_(kPa),X_axis_level_(degree),Y_axis_level_(degree),Max_precipitation_rate_(mm/hr),RH_sensor_temp_(C),VPD_(kPa),VPD_Cal_(kPa)
10/11/2019 14:00,,-0.74,56.45840078,1350,642.6,136.2,197,436.4,506.4,-239.4,267,16.83,25.97,0.26,9.8,0.883,0.165,9.7,0.396,0.14,7.8,0.131,0.122,8.5,0.102,-388.2,8.3,0,0,0,0,334,1.44,3,-6.4,0.17,73.35,-3.7,0.8,0,-6.8,0,0.196972107
10/11/2019 15:00,225.4,1.06,54.0628035,1000,476.9,104.8,204.7,412.4,372.1,-207.7,164.4,16.79,20.77,0.26,9.8,0.883,0.165,9.6,0.402,0.14,7.9,0.135,0.122,7.6,0.093,-401,8.3,0,0,0,0,321,1.76,3.35,-8.8,0.16,73.35,-3.7,0.8,0,-9.1,0,0.146767028
10/11/2019 16:00,217.8,0.98,43.31498867,577.1,276.5,63.55,207.5,379,212.95,-171.5,41.45,16.73,13.77,0.26,9.8,0.883,0.165,9.6,0.405,0.14,8,0.137,0.122,6.7,0.089,-412.2,8.4,0,0,0,0,325,1.93,3.16,-9.3,0.16,73.32,-3.7,0.8,0,-10.3,0,0.118983554
10/11/2019 17:00,192.2,0.88,24.58724506,59.71,15.38,2.04,204.5,313.5,13.34,-109,-95.66,16.68,-1.661,0.26,9.8,0.883,0.165,9.6,0.409,0.14,8,0.136,0.122,5.9,0.081,-425.2,8.4,0,0,0,0,328,1.75,3.38,-10,0.15,73.3,-3.7,0.8,0,-10.7,0,0.120232888
10/11/2019 18:00,175.4,0.62,-2.023308514,0.095,-4.29,-0.35,196.7,295.3,-3.94,-98.6,-102.54,16.62,-5.738,0.26,9.8,0.881,0.165,9.6,0.412,0.14,8,0.134,0.122,5.1,0.076,-434.3,8.5,0,0,0,0,329,1.63,2.8,-10.3,0.14,73.27,-3.7,0.8,0,-11.2,0,0.119638349
10/11/2019 19:00,193.8,0.3,-15.52282292,0,-2.92,1.04,193.2,278.6,-3.96,-85.4,-89.36,16.6,-9.59,0.26,9.8,0.881,0.165,9.5,0.4,0.14,8,0.133,0.122,4.4,0.07,-449.3,8.5,0,0,0,0,320,2.15,3.63,-11.8,0.14,73.26,-3.7,0.8,0,-12.4,0,0.095704167
10/11/2019 20:00,212.6,0.42,-22.96859825,0,-4.29,-0.45,187.4,266.6,-3.84,-79.2,-83.04,16.58,-12.37,0.26,9.8,0.883,0.165,9.5,0.391,0.14,8,0.135,0.122,3.7,0.064,-458,8.5,0,0,0,0,319,1.95,3.45,-11.7,0.13,73.24,-3.7,0.9,0,-12.7,0,0.100036493
10/11/2019 21:00,228.6,0.18,-27.17707996,0,-3.16,0.05,184.2,263.4,-3.21,-79.2,-82.41,16.56,-12.99,0.26,9.8,0.883,0.165,9.5,0.392,0.14,8,0.136,0.122,3.1,0.062,-475.7,8.5,0,0,0,0,329,1.72,3.85,-12,0.13,73.22,-3.7,0.8,0,-12.7,0,0.100036493
10/11/2019 22:00,225.6,0.06,-29.60505018,0,-3.93,-0.49,182,259.5,-3.44,-77.5,-80.94,16.55,-14.4,0.26,9.8,0.885,0.165,9.5,0.408,0.14,7.9,0.137,0.122,2.6,0.061,-485.6,8.4,0,0,0,0,328,1.69,3.54,-13.2,0.12,73.24,-3.7,0.9,0,-14.1,0,0.085159636
10/11/2019 23:00,233.4,0,-31.25606993,0,-2.99,-0.09,181,254.4,-2.9,-73.4,-76.3,16.55,-15.59,0.26,9.8,0.883,0.165,9.4,0.419,0.14,7.8,0.135,0.122,2,0.052,-502,8.4,0,0,0,0,327,1.62,3.36,-13.4,0.12,73.25,-3.7,0.9,0,-14.3,0,0.081808886
10/12/2019 0:00,233.2,-0.06,-32.85853027,0,-3.28,-0.28,178.2,251.5,-3,-73.3,-76.3,16.55,-16.3,0.26,9.8,0.883,0.165,9.4,0.423,0.14,7.7,0.132,0.122,1.6,0.045,-516.6,8.3,0,0,0,0,323,2.06,3.5,-13.7,0.12,73.23,-3.7,0.9,0,-14.5,0,0.078506993
10/12/2019 1:00,228,-0.16,-33.1984461,0,-2.7,0.36,178.4,253.4,-3.06,-75,-78.06,16.57,-15.79,0.26,9.8,0.881,0.165,9.4,0.414,0.14,7.6,0.132,0.122,1.1,0.04,-532.2,8.2,28,0,0,0,333,0.93,1.91,-14.1,0.12,73.24,-3.7,0.9,0,-14.9,0,0.0720473
10/12/2019 2:00,229.8,-0.16,-33.47361606,0,-2.64,0.11,176.8,252.6,-2.75,-75.8,-78.55,16.59,-16.25,0.26,9.8,0.881,0.165,9.4,0.405,0.14,7.5,0.133,0.122,0.6,0.037,-551.1,8.2,198,0,0,0,300,1.78,3.46,-8.4,0.16,73.2,-3.7,0.8,0,-6.9,0,0.204151159
10/12/2019 3:00,230.6,-0.08,-33.6031078,0,-2.4,-0.14,174.7,245.5,-2.26,-70.8,-73.06,16.61,-18.09,0.26,9.8,0.881,0.165,9.4,0.402,0.14,7.4,0.132,0.122,0.4,0.041,-564,8.1,403,0,0,0,205,0.93,2.36,-1.5,0.16,73.15,-3.7,0.9,0,3.2,0,0.608589883
10/12/2019 4:00,231.4,-0.16,-34.3153124,0,-2.22,0.48,173.8,249.6,-2.7,-75.8,-78.5,16.64,-16.89,0.26,9.8,0.881,0.165,9.3,0.4,0.14,7.2,0.119,0.123,0.7,0.024,-587.8,8,592,0,0,0,129,2.23,5.55,2.6,0.15,73.09,-3.7,0.9,0,8,1,0.922768826
10/12/2019 5:00,234.2,-0.06,-34.20200712,0,-3.18,-0.25,172.2,243.4,-2.93,-71.2,-74.13,16.66,-18.48,0.26,9.8,0.881,0.165,9.3,0.399,0.14,7.1,0.12,0.123,1.5,0.04,-601.4,7.9,735,0,0,0,138,2.15,4.58,5.7,0.15,73.03,-3.7,0.8,0,10.8,1,1.145364086
10/12/2019 6:00,234.6,-0.22,-34.0077695,1.136,-2.96,-0.42,171.2,244,-2.54,-72.8,-75.34,16.68,-18.4,0.26,9.8,0.881,0.165,9.3,0.4,0.14,6.9,0.122,0.123,3.2,0.059,-622.4,7.8,816,0,0,0,269,2.92,8.76,9.5,0.13,72.95,-3.7,0.9,0,14,1,1.468604859
10/12/2019 7:00,235.6,-0.18,-33.6031078,209.4,62.18,23.2,167.1,263.4,38.98,-96.3,-57.32,16.71,-13.15,0.26,9.8,0.882,0.165,9.3,0.409,0.14,6.8,0.119,0.122,5.2,0.076,-642.7,7.6,825,0,0,0,291,4.13,10.56,10.7,0.09,72.88,-3.8,0.8,0,14.8,1,1.593511528
10/12/2019 8:00,217.2,-0.18,-28.0187763,623.1,330.7,69.68,175.8,318.5,261.02,-142.7,118.32,16.73,-3.155,0.26,9.8,0.882,0.165,9.3,0.411,0.14,6.7,0.117,0.122,7,0.092,-655.1,7.5,761,0,0,0,294,4.52,11.41,10.8,0.09,72.84,-3.9,0.8,0,14.4,1,1.550576439
10/12/2019 9:00,159.68,-0.1,-13.33764972,1055,523.2,107.1,184.5,375.2,416.1,-190.7,225.4,16.74,7.462,0.26,9.7,0.882,0.165,9.2,0.406,0.14,6.7,0.119,0.122,8.2,0.099,-680.3,7.4,627,0,0,0,299,5.53,12.25,10.5,0.1,72.83,-3.8,0.7,0,13.6,1,1.457578341
10/12/2019 10:00,,-0.76,5.082550987,1395,680.5,135.1,187.3,410.5,545.4,-223.2,322.2,16.74,15.33,0.26,9.7,0.882,0.165,9.2,0.402,0.14,6.7,0.122,0.122,9.1,0.105,-697.3,7.4,437,0,0,0,278,5.88,10.29,9.6,0.13,72.87,-3.7,0.7,0,12.3,1,1.300551404
10/12/2019 11:00,,-0.74,30.72191648,1601,776.5,155.9,189.1,451.2,620.6,-262.1,358.5,16.73,24.94,0.26,9.7,0.882,0.165,9.2,0.398,0.14,6.8,0.12,0.122,9.7,0.11,-708.9,7.4,176,0,0,0,279,4.64,8.35,8,0.15,72.89,-3.8,0.8,0,10.1,1,1.086215522
10/12/2019 12:00,,-0.74,50.48559404,1651,808,165.8,192.2,478.9,642.2,-286.7,355.5,16.71,31.27,0.26,9.7,0.882,0.165,9.2,0.398,0.14,6.8,0.124,0.122,9.7,0.11,-729.1,7.4,8,0,0,0,305,1.88,5.96,2.4,0.14,72.92,-3.8,0.8,0,3.6,1,0.650647132
10/12/2019 13:00,194.6,1.18,58.35221755,1568,761.8,161.7,195.6,480,600.1,-284.4,315.7,16.68,32.46,0.26,9.7,0.882,0.165,9.1,0.4,0.14,7,0.127,0.123,9.2,0.105,-752.3,7.4,0,0,0,0,343,1.86,4.06,-1.3,0.14,72.97,-3.7,0.8,0,-2,0,0.387410004
10/12/2019 14:00,194.4,1.18,59.98705083,1343,648.1,139.7,199.6,465.4,508.4,-265.8,242.6,16.64,30.13,0.26,9.7,0.883,0.165,9.1,0.411,0.14,7.1,0.124,0.123,8.4,0.099,-762.8,7.5,0,0,0,0,336,1.51,4.47,-4.4,0.14,73.01,-3.7,0.8,0,-4.7,0,0.290869684
10/12/2019 15:00,194.6,1.18,53.88475235,987,475.9,104.1,205.9,420.5,371.8,-214.6,157.2,16.61,21.66,0.26,9.7,0.883,0.165,9.1,0.414,0.14,7.2,0.13,0.123,7.6,0.092,-770.7,7.6,0,0,0,0,323,1.46,3.79,-7.7,0.14,73.05,-3.7,0.8,0,-8,0,0.194367316
10/12/2019 16:00,187.4,0.9,41.19456135,564,274.6,60.11,210,381.5,214.49,-171.5,42.99,16.56,13.38,0.26,9.7,0.883,0.165,9.1,0.41,0.14,7.3,0.129,0.123,6.7,0.086,-781.3,7.6,0,0,0,0,312,2.01,3.57,-8.4,0.14,73.07,-3.7,0.8,0,-9.4,0,0.159600038
10/12/2019 17:00,187.4,0.9,22.98478472,56.3,14.46,2.9,208.3,334.7,11.56,-126.4,-114.84,16.5,2.194,0.26,9.7,0.885,0.165,9,0.407,0.14,7.4,0.129,0.123,5.8,0.078,-800.4,7.8,0,0,0,0,322,1.86,3.4,-8.5,0.14,73.06,-3.7,0.8,0,-9.3,0,0.161972322
10/12/2019 18:00,187.4,0.9,-1.667206216,0.095,-3.86,-0.16,197.5,285.2,-3.7,-87.7,-91.4,16.45,-8.08,0.26,9.7,0.883,0.165,9,0.405,0.14,7.4,0.13,0.123,5.1,0.075,-822.2,7.8,0,0,0,0,321,1.32,3.13,-10,0.15,73.05,-3.7,0.8,0,-10.5,0,0.124577221
10/12/2019 19:00,182,0.24,-15.9922305,0.095,-3.85,0.44,194.4,286.3,-4.29,-91.9,-96.19,16.42,-8.12,0.26,9.7,0.883,0.165,9,0.403,0.14,7.4,0.131,0.123,4.4,0.068,-833.3,7.9,0,0,0,0,321,1.8,2.84,-10.3,0.14,73.06,-3.7,0.8,0,-11.4,0,0.115505095
10/12/2019 20:00,181.8,0.24,-22.04596957,0.095,-1.85,-0.06,189.7,269.4,-1.79,-79.7,-81.49,16.4,-12.1,0.26,9.7,0.881,0.165,9,0.392,0.14,7.4,0.131,0.123,3.7,0.062,-843.7,7.9,0,0,0,0,316,1.6,2.63,-10.9,0.14,73.04,-3.7,0.8,0,-11.8,0,0.107413804
10/12/2019 21:00,182,0.24,-26.70767239,-0.095,-3.3,0.06,185.9,267.7,-3.36,-81.8,-85.16,16.4,-12.26,0.26,9.7,0.881,0.165,9,0.394,0.14,7.4,0.13,0.123,3.1,0.062,-855.1,7.9,0,0,0,0,313,1.72,2.98,-11.4,0.14,73.07,-3.7,0.8,0,-12.3,0,0.097620827
10/12/2019 22:00,213.2,-0.02,-28.90903205,0,-1.89,0.05,187.4,262.5,-1.94,-75.1,-77.04,16.4,-14.05,0.26,9.7,0.881,0.165,8.9,0.401,0.14,7.4,0.13,0.123,2.5,0.058,-880.8,7.9,0,0,0,0,327,2.24,4.38,-10.8,0.14,73.07,-3.7,0.8,0,-11.7,0,0.109414951
10/12/2019 23:00,213,-0.02,-30.36581418,0,-3.28,0.11,186.9,257,-3.39,-70.1,-73.49,16.4,-15.13,0.26,9.7,0.881,0.165,8.9,0.397,0.14,7.3,0.132,0.123,2,0.05,-906.8,7.8,0,0,0,0,326,1.94,3.59,-11,0.13,73.11,-3.7,0.8,0,-12,0,0.113454328
10/13/2019 0:00,213,-0.02,-31.56361282,0,-2.86,-0.1,184.6,254.4,-2.76,-69.8,-72.56,16.42,-15.6,0.26,9.7,0.883,0.165,8.9,0.4,0.14,7.2,0.131,0.123,1.6,0.043,-921.3,7.8,0,0,0,0,322,1.84,3.46,-11.7,0.12,73.14,-3.7,0.8,0,-12.4,0,0.115704167
10/13/2019 1:00,221,-0.12,-32.1301392,0,-2.3,-0.08,184.4,253.2,-2.22,-68.8,-71.02,16.44,-16.22,0.26,9.7,0.885,0.165,8.9,0.399,0.14,7.1,0.126,0.123,1.2,0.041,-933.2,7.6,27,0,0,0,324,1.9,3.42,-11.4,0.13,73.16,-3.7,0.8,0,-12.3,0,0.107620827
10/13/2019 2:00,221,-0.12,-32.71285206,0.095,-3.05,-0.48,181.9,249.6,-2.57,-67.7,-70.27,16.46,-16.91,0.26,9.7,0.885,0.165,8.9,0.401,0.14,7,0.123,0.123,0.8,0.038,-947.8,7.6,195,0,0,0,307,1.24,2.73,-5.7,0.17,73.15,-3.7,0.9,0,-4,0,0.284260186
10/13/2019 3:00,220.8,-0.12,-32.90708967,0,-3.27,-0.4,180.3,250.8,-2.87,-70.5,-73.37,16.49,-16.68,0.26,9.7,0.884,0.165,8.9,0.401,0.14,6.8,0.127,0.123,0.6,0.04,-983.3,7.5,400,0,0,0,146,1.11,2.39,1.2,0.16,73.12,-3.7,0.8,0,5.7,1,0.755864418
10/13/2019 4:00,224.2,-0.2,-32.14632567,0,-2.57,0.1,181.5,252.7,-2.67,-71.2,-73.87,16.52,-16.39,0.26,9.7,0.884,0.165,8.8,0.396,0.14,6.7,0.127,0.123,0.9,0.046,-1014.4,7.4,589,0,0,0,141,2.02,4.77,5.5,0.15,73.09,-3.7,0.8,0,10.8,1,1.145364086
10/13/2019 5:00,224.4,-0.2,-31.7254775,0,-2.86,-0.6,181.5,248.8,-2.26,-67.3,-69.56,16.57,-17.44,0.26,9.7,0.884,0.165,8.8,0.393,0.14,6.6,0.123,0.123,1.9,0.058,-1030.1,7.3,724,0,0,0,149,2.56,6.41,8.4,0.15,73.07,-3.8,0.8,0,13.2,1,1.367478723
10/13/2019 6:00,224.2,-0.2,-32.01683393,1.041,-2.14,-0.14,180.5,246.7,-2,-66.2,-68.2,16.59,-17.85,0.26,9.6,0.886,0.165,8.8,0.39,0.14,6.5,0.123,0.123,3.6,0.073,-1046.6,7.2,797,0,0,0,301,4.69,10.11,11.2,0.13,73.04,-3.8,0.8,0,15.4,1,1.619761807
10/13/2019 7:00,224.2,-0.32,-31.3208158,209.2,32.28,22.54,174.3,271.7,9.74,-97.4,-87.66,16.63,-11.45,0.26,9.6,0.886,0.165,8.8,0.389,0.14,6.4,0.123,0.122,5.5,0.091,-1075.5,7.1,808,0,0,0,322,4.57,10.75,11.9,0.12,72.98,-3.7,0.8,0,15.4,1,1.629761807
10/13/2019 8:00,224.4,-0.32,-25.46131434,619.4,328.4,70,179.8,329.3,258.4,-149.5,108.9,16.66,-1.456,0.26,9.6,0.884,0.165,8.8,0.392,0.14,6.3,0.123,0.122,7.1,0.102,-1119.4,7.1,749,0,0,0,319,4.02,9.52,12.7,0.12,72.92,-3.8,0.7,0,16.1,1,1.709933244
10/13/2019 9:00,224.4,-0.3,-10.35933959,1049,521.3,110,189.2,383.3,411.3,-194.1,217.2,16.67,8.85,0.26,9.6,0.884,0.165,8.8,0.399,0.14,6.3,0.124,0.122,8.4,0.11,-1142.9,7,621,0,0,0,286,3.4,8.6,13.2,0.13,72.91,-3.8,0.8,0,16.7,1,1.771195309
10/13/2019 10:00,149.76,0.34,8.902557462,1383,675,139,194.4,426.6,536,-232.2,303.8,16.69,18,0.26,9.6,0.884,0.165,8.7,0.404,0.14,6.3,0.123,0.122,9.4,0.115,-1158,7,426,0,0,0,287,3.45,8.05,12.7,0.12,72.91,-3.8,0.7,0,15.9,1,1.686705129
10/13/2019 11:00,149.7,0.34,34.10488831,1546,763.1,154.4,200.1,452.3,608.7,-252.2,356.5,16.69,23.81,0.26,9.6,0.884,0.165,8.7,0.402,0.14,6.4,0.124,0.122,10,0.117,-1171.4,7,161,0,0,0,310,2.96,5.83,8.4,0.14,72.92,-3.8,0.8,0,11.8,1,1.244173783
10/13/2019 12:00,149.78,0.34,49.46584655,1610,792,164.9,204.6,462.4,627.1,-257.8,369.3,16.69,28.45,0.26,9.6,0.882,0.165,8.7,0.397,0.14,6.5,0.13,0.123,10.1,0.119,-1183,7,7,0,0,0,322,3.32,5.17,2.3,0.14,72.96,-3.7,0.8,0,3,1,0.61776633
10/13/2019 13:00,178.4,0.88,55.64907737,1538,748.9,151.3,201.6,479.3,597.6,-277.7,319.9,16.65,31.87,0.26,9.6,0.882,0.165,8.7,0.398,0.14,6.6,0.127,0.123,9.6,0.114,-1200.9,7,0,0,0,0,320,2.79,4.45,0.2,0.15,73.02,-3.7,0.8,0,0,0,0.4608
10/13/2019 14:00,178.4,0.88,60.47264487,1326,634.9,138.7,210.5,472.7,496.2,-262.2,234,16.61,31.65,0.26,9.6,0.882,0.165,8.7,0.399,0.14,6.8,0.133,0.123,8.9,0.109,-1228,7.1,0,0,0,0,8,1.39,3.33,-1.3,0.15,73.05,-3.7,0.8,0,-2,0,0.377410004
10/13/2019 15:00,178.4,0.88,58.99967627,976,473.6,103.9,213.6,439.3,369.7,-225.7,144,16.56,24.62,0.26,9.6,0.882,0.165,8.6,0.395,0.14,6.9,0.133,0.123,8.1,0.103,-1249.7,7.2,0,0,0,0,338,1.72,4.4,-3.4,0.16,73.07,-3.7,0.8,0,-4,0,0.294260186
10/13/2019 16:00,176,0.74,47.50728391,243.8,105.1,19.75,213.5,383.3,85.35,-169.8,-84.45,16.51,12.86,0.26,9.6,0.879,0.165,8.6,0.392,0.14,7,0.134,0.123,7.2,0.097,-1270.9,7.3,0,0,0,0,330,1.98,5.57,-4.9,0.16,73.09,-3.7,0.8,0,-5.6,0,0.242368269
10/13/2019 17:00,176,0.74,26.22207834,53.37,14.81,3.52,212.2,327.8,11.29,-115.6,-104.31,16.46,1.002,0.26,9.6,0.88,0.165,8.6,0.398,0.14,7.1,0.134,0.123,6.5,0.092,-1285.6,7.4,0,0,0,0,327,2,4.64,-4.9,0.18,73.08,-3.7,0.8,0,-6,0,0.21024703
10/13/2019 18:00,175.8,0.74,-0.226610554,0.095,-3.81,-0.09,211.1,306.2,-3.72,-95.1,-98.82,16.42,-3.768,0.26,9.6,0.882,0.165,8.6,0.413,0.14,7.2,0.133,0.123,5.7,0.088,-1297.2,7.4,0,0,0,0,341,1.93,3.93,-4.8,0.19,73.07,-3.7,0.9,0,-5.5,0,0.215450267
10/13/2019 19:00,173.6,0.34,-12.2855293,0,-3.61,-0.09,209.1,295.7,-3.52,-86.6,-90.12,16.38,-5.718,0.26,9.6,0.882,0.165,8.6,0.413,0.14,7.2,0.133,0.123,5.1,0.08,-1307.1,7.5,0,0,0,0,334,1.83,3.7,-5.3,0.2,73.07,-3.7,0.8,0,-6.1,0,0.187267806
10/13/2019 20:00,173.6,0.34,-18.43638718,-0.189,-0.88,3.1,206.8,287.1,-3.98,-80.3,-84.28,16.36,-7.9,0.26,9.6,0.879,0.165,8.6,0.416,0.14,7.2,0.133,0.123,4.5,0.077,-1317.9,7.5,0,0,0,0,321,1.78,4.42,-5.4,0.21,73.07,-3.7,0.8,0,-6.1,0,0.177267806
10/13/2019 21:00,173.6,0.34,-22.36969893,0.095,-3.13,0.18,200.8,276.1,-3.31,-75.3,-78.61,16.36,-10.48,0.26,9.6,0.881,0.165,8.5,0.41,0.14,7.2,0.133,0.123,4,0.078,-1329.8,7.5,0,0,0,0,334,1.5,3.64,-6.1,0.2,73.07,-3.7,0.8,0,-7,0,0.161349474
10/13/2019 22:00,207.4,0.14,-24.74910974,0,-1.09,0.67,203.4,277.7,-1.76,-74.3,-76.06,16.36,-10.51,0.26,9.6,0.879,0.165,8.5,0.409,0.14,7.1,0.135,0.123,3.5,0.073,-1342.1,7.5,0,0,0,0,325,1.5,3.46,-7.2,0.21,73.08,-3.7,0.8,0,-7.9,0,0.126982542
10/13/2019 23:00,207.4,0.14,-25.63936549,0,-3.17,-1.43,204.4,280.5,-1.74,-76.1,-77.84,16.36,-9.48,0.26,9.6,0.879,0.165,8.5,0.407,0.14,7.1,0.134,0.123,3,0.068,-1367.4,7.5,0,0,0,0,320,2,4.17,-6.9,0.21,73.09,-3.7,0.8,0,-7.8,0,0.129615918
10/14/2019 0:00,207.4,0.14,-25.44512787,0.095,-3.77,-1.04,204.5,276,-2.73,-71.5,-74.23,16.37,-10.65,0.261,9.6,0.877,0.165,8.5,0.405,0.14,7,0.134,0.123,2.6,0.063,-1408.3,7.5,0,0,0,0,330,1.9,4.17,-7.3,0.22,73.11,-3.7,0.9,0,-8,0,0.114367316
10/14/2019 1:00,204,-0.26,-25.96309485,0.095,-2.26,-0.12,216.2,278.4,-2.14,-62.2,-64.34,16.39,-10.12,0.261,9.6,0.875,0.165,8.5,0.404,0.14,6.9,0.131,0.124,2.2,0.063,-1455.1,7.4,28,0,0,0,335,1.69,3.11,-6.4,0.23,73.09,-3.7,0.8,0,-7.3,0,0.123058862
10/14/2019 2:00,203.8,-0.26,-25.13758498,0,-2.54,0.4,207.3,269.7,-2.94,-62.4,-65.34,16.42,-12.21,0.26,9.5,0.876,0.165,8.5,0.403,0.14,6.9,0.131,0.124,1.9,0.062,-1481.1,7.4,193,0,0,0,296,0.72,2.31,-1.7,0.28,73.05,-3.7,0.9,0,0.3,0,0.344265107
10/14/2019 3:00,203.8,-0.26,-26.18970541,0,-1.21,0.86,206.3,273.3,-2.07,-67,-69.07,16.42,-11.59,0.26,9.5,0.878,0.165,8.5,0.401,0.14,6.8,0.132,0.124,1.9,0.063,-1499.7,7.3,381,0,0,0,139,1.98,3.85,4,0.29,73.04,-3.7,0.8,0,8,1,0.782768826
10/14/2019 4:00,210.6,-0.04,-26.52962124,0,-2.89,-0.86,204.3,268.8,-2.03,-64.5,-66.53,16.45,-12.17,0.26,9.5,0.878,0.165,8.5,0.397,0.14,6.7,0.132,0.123,2.5,0.066,-1517.7,7.3,569,0,0,0,139,2,5.06,8.2,0.3,73.01,-3.8,0.8,0,12.8,1,1.178288125
10/14/2019 5:00,210.6,-0.04,-26.27063775,0.095,-2.71,-0.36,205,268.2,-2.35,-63.2,-65.55,16.48,-12.53,0.26,9.5,0.878,0.165,8.5,0.394,0.14,6.6,0.131,0.123,3.7,0.079,-1537.1,7.2,709,0,0,0,287,3.03,8.76,11.2,0.33,72.96,-3.8,0.8,0,16.2,1,1.51164513
10/14/2019 6:00,210.6,-0.04,-26.02784073,0.946,-2.58,-0.41,204.8,270.8,-2.17,-66,-68.17,16.5,-11.79,0.26,9.5,0.88,0.165,8.4,0.391,0.14,6.5,0.129,0.123,5.3,0.093,-1561,7.1,784,0,0,0,313,6.31,12,11.9,0.32,72.92,-3.5,0.9,0,15.9,1,1.486705129
10/14/2019 7:00,217,-0.06,-24.86241502,195,37.38,20.45,203,291.5,16.93,-88.5,-71.57,16.52,-6.909,0.26,9.5,0.88,0.165,8.4,0.386,0.14,6.4,0.125,0.123,7,0.106,-1601,7.1,726,0,0,0,321,6.27,12.27,12,0.31,72.91,-3.7,0.9,0,15,1,1.395346232
10/14/2019 8:00,217.2,-0.06,-19.29426999,611.8,314.9,63.6,218.8,350.2,251.3,-131.4,119.9,16.54,3.6,0.26,9.5,0.88,0.165,8.4,0.389,0.14,6.4,0.128,0.123,8.3,0.116,-1663.4,7,731,0,0,0,326,5.83,12.01,12,0.29,72.89,-3.8,0.7,0,15.1,1,1.426356408
10/14/2019 9:00,217.2,-0.04,-3.998057624,1029,497.7,102,214.9,395.5,395.7,-180.6,215.1,16.55,11.73,0.26,9.5,0.88,0.165,8.4,0.392,0.14,6.4,0.132,0.123,9.4,0.123,-1703.7,7,576,0,0,0,320,5.97,12.09,12.2,0.26,72.89,-3.7,0.8,0,14.7,1,1.412686407
10/14/2019 10:00,148.72,0.46,14.38977015,1368,654.3,132.1,223.5,442.9,522.2,-219.4,302.8,16.57,20.83,0.26,9.5,0.878,0.165,8.4,0.399,0.14,6.4,0.135,0.123,10.1,0.128,-1730.6,7,412,0,0,0,302,5.24,11.91,11.8,0.23,72.91,-3.8,0.9,0,14.4,1,1.410576439
10/14/2019 11:00,148.82,0.46,37.00226611,1571,756.8,152.2,230.1,470.3,604.6,-240.2,364.4,16.56,27.75,0.26,9.5,0.878,0.165,8.4,0.396,0.14,6.5,0.134,0.123,10.6,0.131,-1745.8,7,154,0,0,0,298,4.49,9.38,9.7,0.21,72.96,-3.8,0.7,0,11.7,1,1.165058426
10/14/2019 12:00,148.74,0.46,48.26804791,1616,770.7,154.9,227.9,464,615.8,-236.1,379.7,16.57,28.96,0.26,9.5,0.878,0.165,8.4,0.397,0.14,6.6,0.135,0.123,10.5,0.13,-1756.7,7,8,0,0,0,322,2.65,7.61,7.2,0.22,73,-3.7,0.8,0,7.1,1,0.788758648
10/14/2019 13:00,174.6,0.82,51.97474911,1544,727.9,147.6,227.8,465.8,580.3,-238,342.3,16.55,29.56,0.26,9.5,0.878,0.165,8.4,0.398,0.14,6.8,0.137,0.123,10.1,0.125,-1767.6,7.1,0,0,0,0,320,1.65,4.22,1.6,0.22,73.07,-3.7,0.8,0,2.4,0,0.506098528
10/14/2019 14:00,174.4,0.82,54.8235675,1310,619.2,131,231.9,464.5,488.2,-232.6,255.6,16.52,29.53,0.261,9.5,0.878,0.165,8.4,0.397,0.14,6.9,0.133,0.123,9.4,0.118,-1777.9,7.2,0,0,0,0,329,1.29,3.01,-0.9,0.23,73.11,-3.7,0.8,0,-1.4,0,0.321298824
10/14/2019 15:00,174.6,0.82,49.10974425,947,449.8,95.6,230.3,424.9,354.2,-194.6,159.6,16.49,22.26,0.26,9.5,0.878,0.165,8.3,0.398,0.14,7,0.135,0.123,8.6,0.113,-1786.9,7.3,0,0,0,0,334,1.2,3.48,-3,0.23,73.18,-3.7,0.8,0,-3.7,0,0.234624398
10/14/2019 16:00,184.2,0.66,39.78633862,529.4,256.2,57.17,224.9,389.4,199.03,-164.5,34.53,16.46,14.7,0.261,9.5,0.878,0.165,8.3,0.398,0.14,7.2,0.14,0.123,7.8,0.107,-1793.9,7.3,0,0,0,0,327,1.9,4.56,-4.6,0.23,73.22,-3.7,0.8,0,-5.1,0,0.18798867
10/14/2019 17:00,184.4,0.66,21.96503723,57.91,16.68,2.39,225.5,338.2,14.29,-112.7,-98.41,16.41,3.028,0.261,9.5,0.88,0.165,8.3,0.397,0.14,7.3,0.139,0.123,7,0.102,-1804.7,7.4,0,0,0,0,343,1.93,4.02,-4.4,0.24,73.23,-3.7,0.8,0,-5.5,0,0.165450267
