date.m,Almont,Billy_Barr,Castnet,Judd_Falls,KCOCREST10,KCOCREST4,KCOCREST6,KCOMTCRE2,Kettle_Ponds,Mexican_Cut,MRMEX,MTAPC2,NRCS_1141,NRCS_380,NRCS_680,NRCS_737,Snodgrass
mm-YY,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month
Oct-68,-1.156467436,-0.589167292,-0.58930469,-0.588879594,-1.065730317,-1.040902974,-0.81598997,-0.996770493,-0.541985452,-0.182094158,-0.294287741,-1.10194011,-0.412394223,-0.689815893,-1.252240153,-0.277873067,-0.855273344
Nov-68,-0.909034635,-0.402737534,-0.402871999,-0.400402155,-0.816164969,-0.7880638,-0.60711821,-0.765353114,-0.36490877,0.029158892,-0.080583203,-0.835109355,-0.215869085,-0.53297286,-0.922913866,-0.080145431,-0.63041105
Dec-68,-1.408882908,-1.000532315,-1.000677526,-1.002355207,-1.478123001,-1.444488323,-1.233707147,-1.418023306,-0.93694866,-0.459358892,-0.606428561,-1.32917145,-0.647422048,-1.431797824,-1.385783156,-0.614794498,-1.271325669
Jan-69,-0.751057793,0.122925184,0.122764704,0.125693627,-0.227617166,-0.203513155,-0.010448831,-0.075054883,0.20357626,0.763682852,0.669200006,-0.481689849,0.255676592,-0.103586577,-0.578978105,0.653287846,-0.069239144
Feb-69,-0.835508774,-0.302207613,-0.302345645,-0.299814141,-0.478617276,-0.45352875,-0.268873699,-0.379568253,-0.231722669,0.196982199,0.109275303,-0.656711648,-0.0528488,-0.398371397,-0.623974418,0.088145833,-0.375281563
Mar-69,-0.626150379,-0.211505881,-0.211641875,-0.209321966,-0.354369487,-0.333007774,-0.158340106,-0.239377028,-0.159761335,0.274277261,0.195308865,-0.495194774,0.014650562,-0.265010575,-0.419035079,0.171710642,-0.257271031
Apr-69,-0.899708293,-0.470505626,-0.470631062,-0.468785908,-0.568695762,-0.542084302,-0.408094072,-0.477838231,-0.411719541,-0.064429109,-0.150929789,-0.718346831,-0.184118939,-0.487499799,-0.714930166,-0.15174026,-0.519897878
May-69,-0.837602618,-0.404056433,-0.404164288,-0.402963174,-0.558362433,-0.539560582,-0.446445032,-0.451212885,-0.230491066,-0.012679564,-0.121080636,-0.561984149,0.109428011,-0.318669023,-0.621793643,-0.139804758,-0.524929459
Jun-69,0.339068582,0.343063391,0.342970651,0.343418709,0.36233934,0.37465909,0.422310413,0.437050709,0.411172492,0.428015728,0.393524333,0.458155562,0.592112066,0.294091391,0.46277654,0.371630811,0.354236319
Jul-69,0.251667985,0.260527807,0.26043909,0.260783347,0.14772476,0.147749613,0.184833154,0.288386869,0.33960215,0.38148563,0.33667686,0.382177776,0.533748463,0.187687333,0.431980174,0.314971015,0.221554159
