date.m,Almont,Billy_Barr,Castnet,Judd_Falls,KCOCREST10,KCOCREST4,KCOCREST6,KCOMTCRE2,Kettle_Ponds,Mexican_Cut,MRMEX,MTAPC2,NRCS_1141,NRCS_380,NRCS_680,NRCS_737,Snodgrass
mm-YY,unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1)
Oct-68,5.551474938,1.771583348,1.771642214,1.773675286,3.521362946,3.535187418,3.113384603,3.377000921,1.586453861,1.038088951,1.258177505,3.987396088,1.614653839,3.366386183,4.872978675,1.203985046,2.848553183
Nov-68,1.488653389,0.380267387,0.38028073,0.381398477,0.728681103,0.740959703,0.617514927,0.702542497,0.309841636,0.203773695,0.259521464,0.830083316,0.260858317,0.694754936,0.993107725,0.23797911,0.617990149
Dec-68,1.173730395,0.359931858,0.359960267,0.360294332,0.664083004,0.666366453,0.510704148,0.695130952,0.302468727,0.184502105,0.241552276,0.971446124,0.272106195,0.693955125,1.136651211,0.221964053,0.592147985
Jan-69,0.478880666,0.10946859,0.10947741,0.109713242,0.179158293,0.181067355,0.156361578,0.178373993,0.089823187,0.06167227,0.078116161,0.320602136,0.095507631,0.1772278,0.332631045,0.068530772,0.168715042
Feb-69,1.166260082,0.49370898,0.493702543,0.495911167,0.838008782,0.859059951,0.687514214,0.937548304,0.437325224,0.319060057,0.40184875,1.175002594,0.429261943,0.921989199,1.260616445,0.378824698,0.729180105
Mar-69,2.924799783,1.19318449,1.193074622,1.200923531,2.29854331,2.387993576,1.959510959,2.229195077,1.031419539,0.67559825,0.854054353,2.013105905,0.711389066,2.170899454,2.222905265,0.802939117,1.970240712
Apr-69,4.805592519,1.676951914,1.676796326,1.684633627,3.428293952,3.522741779,2.744905172,3.326601775,1.4107935,0.989518723,1.235581868,3.53575798,1.166968401,3.263504204,5.065287659,1.115454355,2.825691939
May-69,4.536099258,1.576560993,1.576396132,1.582890926,3.76718734,3.854751005,3.516028046,3.423982743,1.096268262,1.369559278,1.730759167,2.462462017,0.821517931,3.36786187,3.410733997,1.677442656,3.18723705
Jun-69,1.761378239,0.933650568,0.933551438,0.937062812,1.590185344,1.624099911,1.440585545,1.589278001,0.925409744,1.080785521,1.14569286,1.634239652,1.14229268,1.565398684,1.664100938,1.060187291,1.367946375
Jul-69,3.062887119,2.973785771,2.97353279,2.982905851,3.222047899,3.278828536,2.800032313,3.278415405,2.985415557,2.87336277,3.04858162,3.284757602,2.792116484,3.237205451,3.489705607,2.765647537,3.201721125
Aug-69,3.379545274,1.666494274,1.666373876,1.672143337,2.726949961,2.778959822,2.339193837,2.951908919,1.588701731,2.152334734,2.367197335,3.204158723,1.993103996,2.911251754,3.466279182,2.062468135,2.469853558
Sep-69,2.71106192,1.222802454,1.222754598,1.226886405,1.817752824,1.849860988,1.778728223,1.992763984,1.143669459,1.32892915,1.469842573,2.704719146,1.517772776,1.967185474,3.020457086,1.290164374,1.68526414
Oct-69,0.610743345,0.33976454,0.339753004,0.341476667,0.469908205,0.483751663,0.446692746,0.482504343,0.302739456,0.263146939,0.308586286,0.523784831,0.315052144,0.472692058,0.580772231,0.278533315,0.448089383
Nov-69,2.053230057,0.548422134,0.548452952,0.550431379,1.023629555,1.04493097,0.858616729,1.005166831,0.457890505,0.309971262,0.391480279,1.357365502,0.396533837,0.990806673,2.031622694,0.354136235,0.865682932
Dec-69,0.62438898,0.155622646,0.155641699,0.156227154,0.31427538,0.320110802,0.254266154,0.300087534,0.133192237,0.100643088,0.129001194,0.37844434,0.136982219,0.296374646,0.43578836,0.112243,0.260370861
Jan-70,1.219790048,0.239361478,0.239379573,0.240149628,0.486972902,0.494628413,0.418395417,0.490392993,0.20336199,0.108015418,0.145933061,0.697997204,0.166391648,0.485571435,1.060070427,0.133058887,0.423973444
Feb-70,3.171882525,0.433442568,0.43344439,0.43544697,1.127134748,1.15653097,0.949715198,1.086174218,0.358371971,0.219904731,0.291015265,1.505829958,0.351287054,1.067698715,2.702435078,0.269914633,0.876606579
Mar-70,1.26405818,0.406109576,0.406074652,0.408479534,0.660133717,0.682712644,0.554057215,0.696260509,0.352305726,0.292024979,0.3609609,1.008595502,0.332806402,0.680252814,1.312492871,0.308395865,0.616322415
Apr-70,2.114691104,0.489838133,0.489791291,0.492031081,1.08702319,1.116755005,0.822860241,1.085605448,0.425708668,0.286454141,0.374957764,1.651165753,0.447208603,1.065442786,2.052210643,0.326213467,0.876985739
May-70,20.63153193,6.640688765,6.640092036,6.6636997,18.02058967,18.37146339,14.07712875,16.32597771,5.400278356,5.051897344,5.934953699,15.557709,4.382165708,16.10114612,26.27493801,6.158604244,13.34906888
Jun-70,3.655670732,2.142559119,2.142351158,2.149690675,3.499169407,3.566091653,3.176701709,3.499081388,2.093777596,2.570994791,2.727033908,3.600393304,2.563154925,3.451615596,3.926209372,2.428289721,3.035537796
Jul-70,3.397957921,2.837419617,2.837128943,2.847878324,2.672592333,2.729931079,2.345331484,2.967179162,2.803059444,2.719861158,2.852836524,3.57885911,2.622079301,2.921957256,4.253283722,2.696288183,2.90545387
Aug-70,2.431653368,1.505933256,1.50581609,1.51134805,2.512475072,2.563320544,2.113520367,2.527052569,1.480449094,1.677911777,1.775076065,2.493780839,1.752112035,2.490324871,2.976009805,1.650102019,2.181248005
Sep-70,1.393480628,0.748760071,0.748738025,0.750875377,1.143931179,1.16100155,1.076936848,1.168841951,0.672414322,0.704707037,0.807420353,1.250320517,0.704764183,1.156298464,1.276504564,0.721554677,1.043358716
Oct-70,1.498340153,0.525114047,0.525108766,0.527087724,0.92751146,0.946407118,0.82757282,0.94402579,0.444958741,0.341437672,0.418226924,1.232400265,0.433897065,0.930535921,1.523827304,0.381267277,0.803054643
Nov-70,1.264134984,0.29213156,0.292146884,0.292962892,0.559947618,0.567887887,0.451206669,0.571241091,0.24613447,0.163091539,0.208799796,0.92987418,0.237143461,0.565947077,1.37515104,0.182532677,0.482655898
Dec-70,1.081274207,0.29193529,0.291963609,0.292571081,0.546057811,0.552035291,0.442895731,0.55564136,0.251501861,0.168789262,0.218856809,0.740594803,0.220235433,0.551947306,0.979221811,0.196513286,0.481629468
Jan-71,1.591357162,0.258458743,0.258479819,0.259385879,0.489155214,0.497942414,0.432888312,0.506688241,0.215073562,0.115906073,0.152703834,0.82338965,0.189699478,0.500996277,1.206008242,0.143332423,0.436478222
Feb-71,1.008211166,0.18982152,0.18981968,0.190678267,0.482535435,0.494117309,0.38106433,0.467457192,0.156428278,0.097652975,0.129754483,0.577201864,0.136799356,0.459878283,0.83007964,0.118984277,0.374040996
Mar-71,2.84525919,0.596851554,0.596827047,0.598983225,1.116606222,1.138709913,0.889943455,1.138900675,0.495103675,0.364901309,0.470602485,1.62166977,0.445428316,1.123592262,1.960161034,0.400421306,0.975113901
Apr-71,2.814279023,0.945824018,0.945736087,0.950075104,2.026452749,2.079649238,1.628109231,1.939373196,0.797089957,0.567915339,0.718879341,2.111266,0.719997483,1.904042466,2.862196247,0.645643115,1.683143367
May-71,3.647558307,1.833374835,1.833175825,1.84095916,3.58749306,3.673039354,2.905223886,3.58725598,1.709152569,1.773134837,1.908392604,3.806996128,1.639265072,3.527261051,4.369469833,1.774562559,2.842101417
