date.m,Almont,Billy_Barr,Castnet,Judd_Falls,KCOCREST10,KCOCREST4,KCOCREST6,KCOMTCRE2,Kettle_Ponds,Mexican_Cut,MRMEX,MTAPC2,NRCS_1141,NRCS_380,NRCS_680,NRCS_737,Snodgrass
mm-YY,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month
Jul-70,158.1749412,152.8517947,152.8361362,153.4152053,158.3243698,161.7211171,158.3333285,158.9221159,151.36521,148.1236387,152.7123391,154.3561934,144.0045952,156.5000306,156.6484395,151.0191011,158.6668358
Aug-70,146.3125832,140.8649967,140.8540371,141.3714966,146.6029205,149.5697538,146.424691,146.9228363,139.9468529,136.4645648,141.0120426,141.6716895,133.4058103,144.787488,143.6817534,138.8725859,146.2744912
Sep-70,116.1048059,108.8023259,108.7991224,109.1097011,114.5990255,116.3091353,113.1106771,114.1607933,107.6669812,103.5214637,107.3707586,110.0782183,101.7327098,112.9356709,112.3324016,105.7799156,113.4443932
Oct-70,69.20833168,62.52007839,62.51944962,62.75506437,66.32634447,67.67757301,65.2541169,66.27061043,61.62678559,59.49892864,62.49983156,65.18165,57.71264864,65.32362168,66.92649521,60.70918854,65.92275568
Nov-70,46.01451341,38.95866483,38.9607085,39.06953127,41.84488549,42.43826177,40.33336413,42.88306869,37.51089326,35.44631498,37.62363522,42.69052358,33.86171486,42.48564704,44.14234839,36.37146115,42.43510658
Dec-70,32.18953314,28.2184651,28.22120247,28.27992068,28.50967832,28.82176256,27.92457583,30.32134902,27.07417538,25.50912119,27.48622665,28.11297873,23.85369973,30.11976451,27.72176946,26.31902437,30.57383863
Jan-71,30.55405751,26.19737817,26.19951449,26.29135274,26.85462127,27.33703852,26.45813363,28.96229983,24.87755894,23.28321194,25.29844421,28.76100047,22.24416077,28.63694719,28.09999205,23.85051524,28.70280785
Feb-71,38.27169587,32.57906752,32.57875168,32.72611089,35.2347375,36.0804459,34.090015,36.4102407,31.35761251,29.93063693,32.32832937,36.50801793,27.64030994,35.81991948,36.39069141,30.99421427,35.81442538
Mar-71,73.06625601,63.09317775,63.09058714,63.31851676,67.47651397,68.81224007,65.93591055,68.81237879,60.52642424,57.7492811,61.68186776,65.07760787,54.0616347,67.88744448,65.33216727,59.2903828,68.16046171
Apr-71,97.43033979,90.17486188,90.16647851,90.58016046,94.31111094,96.78687554,93.64884296,94.95171168,88.88350106,86.37992309,90.85197113,90.3621848,81.89971371,93.22191913,92.59204858,88.28523957,94.87879162
May-71,130.619063,120.6727316,120.6596328,121.1719319,128.5040014,131.5682697,126.2900823,128.4237641,119.0766595,115.2892271,120.5149929,122.3187856,110.4045026,126.2759456,125.6222577,117.635752,127.5535116
Jun-71,165.7191962,155.6613921,155.6494073,156.0697103,163.1068735,165.5176232,161.7636949,162.449269,153.9100152,148.5605667,153.9234311,157.1813281,147.6613813,160.7293481,159.9873136,151.2632693,162.0086973
Jul-71,164.4578161,157.5121509,157.4980749,158.0192223,162.6987062,165.7386748,162.8703518,163.0302831,155.8925554,152.1029279,157.200464,157.8993463,150.4034415,160.8704642,159.9810206,154.9715316,162.8635798
Aug-71,141.4696917,135.8980179,135.8859197,136.4446608,141.1135938,144.349024,141.4062811,141.7625409,134.9616141,131.6322865,136.2693916,136.4540867,129.1721786,139.44176,137.9808772,134.2069369,141.7090915
Sep-71,112.5019086,104.9842366,104.9809618,105.2965804,110.3943993,112.1275171,109.0844449,110.1002616,103.8781646,99.59130077,103.5639918,106.6092386,98.13208641,108.8558566,108.5485686,101.4105799,109.5335255
Oct-71,76.38429461,70.06286631,70.06345537,70.28634007,75.54905367,76.70297384,73.74485899,75.01154196,69.11957205,66.28303052,68.98609204,72.5139633,64.94690303,74.16832606,74.31331114,67.6826131,74.14078312
Nov-71,43.0893603,38.28326348,38.28515819,38.41986143,41.98667204,42.73851063,40.23385483,41.61168111,37.32270846,35.89066308,37.61551238,40.56543611,34.41704548,41.08480889,41.75770078,36.70371071,40.93557816
Dec-71,23.51411724,21.46282798,21.46501497,21.55211371,22.63261389,23.12420585,21.23712702,23.5850511,20.19344235,18.30780188,19.67387847,22.04745761,17.8068118,23.25698786,21.23037985,19.52057692,23.56038784
Jan-72,32.34818623,29.34917506,29.35148695,29.41408256,28.80029343,29.13891755,28.76261881,31.2273509,28.08672212,26.88726127,28.77008861,29.87912533,25.6403367,31.00656783,29.25954405,27.48159726,31.40576394
Feb-72,44.11732355,38.95283261,38.95350026,39.07488719,39.71258508,40.37756636,39.62374623,41.57784173,37.30642382,35.81335944,38.59179068,41.98003072,34.42595041,41.10956398,42.25558866,36.91183688,41.52635437
Mar-72,82.06926823,72.34535049,72.34322378,72.58126993,75.56119801,76.91972131,74.73964249,76.70322694,69.76966491,68.46871861,72.43068694,72.72489135,62.46472865,75.75444108,73.3168388,69.61409189,76.1440381
Apr-72,109.7160466,98.38655819,98.3798901,98.71756125,104.0497096,106.0366359,101.4305367,104.101692,96.53690506,93.03464693,97.92962311,99.29168853,85.59739079,102.716429,102.3383754,94.32225423,103.6619093
May-72,127.4511076,120.6440941,120.6292516,121.2093725,127.1010039,130.5591456,125.5306246,127.1254882,119.2101737,116.9173304,121.6725265,121.7866528,109.9825427,124.6892121,125.1305165,118.5826785,126.7133228
Jun-72,160.0089045,150.8362,150.8222596,151.3134777,158.6671227,161.5290796,157.336994,157.9517829,149.4318191,144.9336703,149.3682757,152.0338371,142.6968017,155.9135928,155.1785794,147.1228181,157.4088511
Jul-72,169.2440678,161.0786042,161.0653464,161.5571258,167.5038782,170.284779,166.7779783,167.5586671,159.662753,155.4431318,160.2334124,163.469396,152.7267637,165.5547042,166.0238605,157.8589458,166.9560327
Aug-72,145.8841323,138.4543634,138.4438171,138.9413866,145.979149,148.7713344,144.785087,145.4277585,137.4042553,133.0198237,137.7172662,139.2278063,130.6366612,143.4051314,141.0757901,135.7876739,144.7637692
Sep-72,118.3256732,106.9791602,106.9760958,107.2782246,114.7939575,116.3599734,112.357869,113.5172703,105.8482231,100.933258,105.2307578,110.8183964,98.36780364,112.3618684,114.4926177,102.3363035,112.3142311
Oct-72,70.1774556,64.64266662,64.64148117,64.94475374,68.66053713,70.37286044,68.01350937,68.69441565,64.20954136,62.09022527,64.68667875,66.69215708,59.87716388,67.47349551,68.50256362,63.24671678,68.28553732
Nov-72,35.31725813,30.79350959,30.79404874,30.94677221,34.34747515,35.25692936,32.6319233,34.08738994,29.72865427,28.68859179,30.40079828,33.331671,27.40002757,33.4558117,34.13515266,29.46193092,33.6725789
Dec-72,26.11325432,23.96736642,23.96979088,24.03833263,24.50942666,24.89243846,23.67855078,25.66914656,22.58729712,21.12688211,22.42677615,24.20503708,20.31535319,25.4118773,23.70644417,22.06766411,25.79513898
Jan-73,23.07307253,22.44961659,22.4516647,22.5489036,21.80097137,22.33300703,22.00422767,23.87801285,21.50107056,20.7058882,21.96676826,21.77205264,20.33359678,23.51605684,21.3635392,21.57502192,24.22771701
Feb-73,33.64446938,32.2407462,32.24061683,32.4123332,31.70776465,32.69513573,32.44138063,33.93671667,31.27206449,30.38759887,32.23659793,32.89563897,30.0065212,33.24826147,32.63492944,31.47675979,34.2475119
Mar-73,58.872835,54.62565998,54.62086534,54.96494503,55.4888227,57.55399241,56.18747288,57.79914456,53.11631596,51.32172253,54.5353622,54.67054405,49.75090804,56.35632041,55.18994762,52.95400051,58.21465081
Apr-73,85.52324436,78.23778949,78.22916737,78.63559688,81.49908605,84.01020901,80.77836678,82.79096395,77.34224957,75.18764445,79.28460688,78.34347312,70.19138309,81.05574962,80.31657882,76.97585175,82.6923167
May-73,131.8092672,120.830601,120.8178089,121.3186122,127.874189,130.9062169,125.3948867,127.6988086,119.128725,115.8001821,120.9724378,121.9307181,110.2348791,125.5774163,126.3438805,117.6975345,127.0008922
Jun-73,167.6526445,155.0940764,155.0826064,155.4858139,164.4554815,166.7464448,162.0145331,163.5006052,153.4333683,147.4373144,152.6005786,158.8180596,146.6742508,161.8719923,162.8556497,150.1422625,162.4265463
Jul-73,163.2472717,155.0924888,155.0783188,155.602783,161.5732849,164.6559678,161.1401606,161.6352021,153.5948323,149.3141338,154.511073,156.9455213,146.3759366,159.4426632,159.7828495,152.040205,161.0601847
Aug-73,158.4966099,149.4692263,149.461403,149.8524566,157.1011709,159.2392653,155.3756559,155.8927847,147.8017378,143.8120136,148.4952456,149.7433171,140.7484385,154.3219061,152.6761558,146.3644942,155.0906371
Sep-73,119.0212573,109.201438,109.1988305,109.4814043,116.4576871,117.9675649,114.3906579,115.3572797,108.000144,103.0266542,107.4006164,111.7670323,101.4868468,114.2572573,115.2493549,104.6328033,114.4643906
Oct-73,92.35035951,82.79874561,82.80127497,82.9406176,86.63939332,87.33037457,85.46651522,86.12694992,81.75577258,79.95639981,82.91279752,86.45006629,80.08343166,85.61685422,89.48618321,81.18025506,85.4422137
Nov-73,65.33787376,53.95107538,53.95392343,54.00961302,58.20564161,58.43446355,55.29413656,58.3877059,51.84954533,48.86722114,51.89358536,57.54196616,47.36102517,58.22884799,59.28236904,49.88300732,57.77003905
Dec-73,38.20332124,34.28697679,34.28953031,34.33317129,35.36220099,35.60314621,34.01615651,36.41114971,32.71482016,31.93017199,33.67643188,35.86176364,28.91164877,36.25623677,35.7387158,32.65564178,36.34666456
Jan-74,31.25720136,29.59846407,29.60012753,29.66186559,27.86296994,28.23301,28.11036267,31.55430823,27.99970545,26.18702043,27.66839213,29.18443874,26.45016011,31.32563396,27.23250222,27.20727408,31.98174892
Feb-74,38.9967762,38.11325847,38.11371241,38.21409729,34.26144983,34.86473051,37.04719604,38.22859558,36.73630794,37.27050452,39.01156654,40.13587559,36.10126479,37.82250071,40.65275672,38.06051257,38.72920812
Mar-74,82.93432066,74.98637441,74.98487214,75.17067515,75.35065518,76.41967981,75.89263618,78.01387441,71.99388184,70.36210427,74.51345491,73.73192867,66.34076092,77.27214747,73.2198903,71.4212921,78.05295625
Apr-74,100.8949995,90.08025975,90.0735549,90.4032846,92.53593289,94.56151006,92.20551985,93.68545508,88.7299777,86.66108885,91.06338643,90.4820012,81.12893379,92.28465613,92.94268317,87.90196364,94.10432707
May-74,160.9078166,143.1863349,143.1774411,143.5345718,150.2147947,152.2898365,147.3283138,149.510567,141.0266584,137.4841963,143.3843087,149.8506703,131.6718322,148.0392068,156.3044762,139.2600625,149.1350192
Jun-74,167.5015184,156.247284,156.2348906,156.6702227,161.5235651,164.1153622,161.1464086,161.6703832,154.7834651,150.9408396,155.9576008,159.2443634,149.1043487,159.8482802,163.4390249,153.3375141,161.5587371
Jul-74,173.1342902,162.8263,162.8132892,163.2953949,167.7235552,170.5843539,167.7048226,168.1664871,161.2753684,157.1669456,162.205996,165.3363883,153.8620584,166.145586,168.0471422,159.606287,168.2203759
Aug-74,157.8612334,145.9740385,145.9662076,146.352271,150.9671456,153.181457,150.4715121,151.2028609,144.4762076,140.9607233,145.9229251,150.6501071,139.6161712,149.6217675,153.8251122,143.2551173,150.8001596
Sep-74,113.9389645,104.6938951,104.6909633,105.0026678,108.5710304,110.3149889,108.2763282,109.2893983,103.7575663,99.96587429,103.8176871,107.30428,98.50920234,108.0620186,109.77099,101.8857142,108.9121647
Oct-74,83.15712602,74.75483748,74.75579021,74.96394919,78.68629544,79.81904026,77.61907604,78.77245667,73.7473369,71.38257925,74.34379357,77.43021874,69.89156328,77.97006927,79.73319283,72.51392347,78.22444983
Nov-74,48.17620144,42.56456057,42.56639422,42.67641031,42.1742693,42.84618788,42.89982294,43.75310019,41.4583253,41.33834222,43.30578533,43.48659223,38.83023473,43.30038385,44.62211984,41.75573092,44.02698958
Dec-74,29.28622861,27.62085181,27.62314643,27.67903461,27.11679133,27.43806305,27.02401655,28.24208007,26.38687527,26.8093108,28.05398335,26.80236094,24.49594526,28.02448902,26.72453284,26.91871424,28.33207563
Jan-75,32.52523224,29.89316733,29.89513972,29.95698551,30.21069736,30.53846374,29.73439195,31.94899879,28.87014331,28.27399166,29.96208024,32.01507544,26.73624762,31.72728223,32.18205116,28.28854639,32.08466612
Feb-75,37.36632359,34.2826199,34.28250497,34.4068138,35.01338466,35.72199449,34.82598296,36.5008519,33.07836618,32.44277027,34.56163567,35.55542015,31.35171302,36.00032802,34.39216875,33.03452215,36.47402684
Mar-75,66.07847193,59.30228135,59.2992,59.54049545,60.20579047,61.66777432,60.56090448,62.69608311,57.01331984,55.40451434,58.65748204,59.85944338,53.00738485,61.68210949,59.80384428,56.70063795,62.62944348
Apr-75,95.24040516,85.13557843,85.12877212,85.45642709,86.66407745,88.69150907,86.51162755,88.60739484,84.01270074,81.61014213,86.13614282,84.96363205,78.25994428,87.2153392,85.49865547,83.27140258,88.78287462
May-75,132.003849,117.6567184,117.6445821,118.1182812,121.5673461,124.4875004,120.6843525,122.8021716,115.8838819,112.6342495,118.0067632,122.2082754,108.3664238,120.7844092,126.8763105,114.97135,122.9046297
Jun-75,159.3528041,145.9153288,145.9027701,146.3460572,150.0381093,152.7717189,150.0992005,150.7599738,144.3701181,140.0081223,144.7751397,151.7334054,139.0972458,148.8607295,156.1588117,142.4633239,150.7300301
Jul-75,160.5566894,152.2033738,152.1878365,152.7623464,152.9356391,156.5191668,155.1420286,155.3609792,150.9045566,148.507469,153.3327422,154.8620464,145.6006893,152.8724978,157.8864565,150.9984892,155.8008685
Aug-75,153.1107853,143.7646029,143.7559437,144.1793964,148.5717855,150.9920712,148.5143237,148.96519,142.3495434,138.6801939,143.3099713,146.443158,136.9416153,147.2237547,148.8027346,140.89947,148.3902437
Sep-75,110.1701622,102.4445492,102.4408184,102.7856271,107.4855975,109.3984605,106.5045294,107.4126573,101.3263273,97.89447178,101.4393166,105.131498,95.43154473,106.0406066,106.934032,99.6505571,106.8419197
Oct-75,88.99205754,79.99640291,79.99852837,80.16347882,84.12998689,84.96128913,82.95483835,83.78857367,79.45301411,76.8623967,79.81799083,83.59467576,75.79915379,83.17981752,85.61152439,77.95673372,83.16813156
Nov-75,49.54547999,43.98358295,43.98613459,44.07991972,46.41078234,46.93548061,44.88202265,46.5323684,42.49697506,41.66192699,43.5308794,46.40873679,39.48621486,46.17048704,47.24467675,42.01957094,45.74382549
Dec-75,26.3942289,26.42257914,26.42549568,26.50298998,25.25618865,25.72386485,25.86090746,26.35761443,25.66883721,26.17930538,27.43680482,25.79774486,24.52641375,26.04187261,25.99824052,26.36086506,26.65745752
Jan-76,28.20009337,26.49057644,26.4925301,26.56793481,24.70363372,25.13108911,26.17156173,27.30249416,25.4766249,26.24593289,27.70325367,29.00290935,24.80742766,27.01530549,29.40219789,26.2792135,27.46623783
Feb-76,48.10510858,44.43241754,44.43334953,44.54258524,42.61324931,43.24904074,43.93321158,45.442295,43.23491251,42.38782891,44.5946122,45.0298558,41.23883309,45.00854331,44.70876055,43.19310721,45.81945291
Mar-76,68.25463672,63.26706021,63.26427193,63.49709486,64.31843254,65.71351162,64.85477515,66.30738394,61.05037575,59.86369291,63.4366984,62.42605892,56.9352943,65.33465557,63.14122067,60.92434988,66.13266107
Apr-76,95.7791864,88.44676339,88.43829515,88.85425874,91.30686521,93.83175278,91.62184294,92.29702203,87.84751087,86.47019353,90.41332635,89.20620591,81.90596317,90.53359758,91.34970432,87.80668821,92.37774009
May-76,131.810706,122.9697163,122.9554134,123.5141664,128.6822959,132.0643383,127.6944441,129.0706875,121.5572413,118.9957597,123.6178359,125.4207244,114.3984452,126.6958467,129.1323463,121.3412015,128.6953785
Jun-76,167.057678,152.798829,152.7868529,153.2079864,159.5006879,161.9693352,158.2803898,159.4686121,151.2546761,146.5233149,151.705145,159.1998016,144.705414,157.7301222,163.6563724,148.5802382,158.7657044
Jul-76,157.8893245,152.0542891,152.0382381,152.6321622,156.9286553,160.4250377,157.6425757,157.5307259,150.9710539,148.2678684,152.9525153,153.1215981,143.8083935,155.0474006,156.1205248,150.8130293,157.6517646
Aug-76,151.795171,142.696249,142.6872889,143.1184551,149.7639004,152.1876003,148.5467333,148.8076681,141.3932568,137.6800427,142.3383971,145.0908679,134.8588875,147.0397483,148.4597929,139.4894729,148.0114442
Sep-76,103.3470646,96.91582032,96.91037747,97.32344864,101.3639826,103.7276276,101.1428989,101.5106634,96.50766163,93.40952453,96.88863925,99.03560765,91.66852564,99.82465729,101.4676948,95.18202201,101.269887
Oct-76,72.2056802,66.47010013,66.47023634,66.7130086,70.4405034,71.77956429,69.43802683,70.18999834,65.6894883,63.50848412,66.07312508,69.44104763,61.62846841,69.22870409,71.47927852,64.91229059,69.74906691
Nov-76,43.32548705,38.05169659,38.0540953,38.18169207,41.42628739,42.09193418,39.87040175,41.58221898,37.18705236,35.40607948,37.48674218,41.87059524,34.33403771,41.11222152,43.25919202,36.4211894,41.18436382
Dec-76,34.30754569,29.74268117,29.74605952,29.81087159,31.73663621,32.05319172,30.62842368,32.52847298,28.73681756,27.88201154,29.31074084,33.20869326,25.78965291,32.31067382,33.91236134,28.36287141,32.10247331
Jan-77,30.38461147,26.36382277,26.36584996,26.44658726,28.33525442,28.75715685,26.96888807,29.17702022,25.41882803,24.29217621,25.79966626,31.11225803,23.13651943,28.88298901,31.14434388,24.64860248,28.74606638
Feb-77,48.9546495,41.21426556,41.21491883,41.33972659,43.83121896,44.50809262,42.69114688,44.52701195,39.91758671,38.25187637,40.9167719,45.79925537,37.42260331,44.04731373,46.37800043,39.30140771,43.79196115
Mar-77,67.27374213,58.67557882,58.67247697,58.92186867,60.6100953,62.11281451,60.59852328,62.05258183,56.74375958,54.48814708,57.64340412,60.54873925,53.14322698,61.00705499,61.80560286,55.93361664,61.85808366
Apr-77,94.88715763,88.68655735,88.67713324,89.1437239,91.34003394,94.14688223,91.47199229,92.49939338,87.81819397,86.41952326,90.17702504,89.46728571,81.75328248,90.53499924,91.8150319,88.09120181,92.5689713
May-77,139.5919948,128.5036298,128.4913515,128.9752106,136.4665624,139.2971126,134.2075084,136.2058312,126.8957887,123.2627845,128.1373965,133.9522987,119.3990209,134.2020699,137.8892272,125.6230076,135.1925527
Jun-77,164.3927308,154.87733,154.8640074,155.331563,161.0608108,163.7579774,160.3855448,161.089053,153.6974356,150.1644159,154.576796,158.1149937,147.9749044,159.1660008,161.7741769,152.3336471,160.4465331
Jul-77,176.7296103,166.144503,166.1321816,166.5891442,172.6788328,175.2732767,171.9133076,172.5017536,164.6031901,159.7137867,164.8695108,167.6066409,157.1408716,170.6356536,170.8305649,162.183829,172.0822818
Aug-77,160.9089211,149.2268693,149.2188813,149.6151194,155.5804145,157.7892589,154.6433864,154.8953241,147.9359119,143.9995969,148.8115866,153.1151633,141.881478,153.279144,157.0185158,145.8378798,154.1881602
Sep-77,133.8468348,120.6145204,120.6138639,120.825376,127.2876659,128.3281449,124.9750248,126.55818,119.1670803,113.787817,118.4150703,123.6361425,113.0664978,125.7923211,126.5405708,115.6709476,125.7661017
Oct-77,85.6828488,77.85035242,77.85215311,78.03812926,81.91115025,82.85509794,80.72768873,81.71177967,77.20808919,74.65565563,77.50675678,79.52227554,73.45855693,81.02515604,81.33963086,75.78569244,81.19236693
Nov-77,50.6680833,43.62918645,43.63153724,43.7344374,46.86559226,47.38274879,45.07882508,46.86747908,42.27501332,40.60538133,42.63646434,47.25065104,39.57428159,46.49707475,48.80015232,41.32843346,46.31906169
Dec-77,39.1512022,32.4204452,32.42307905,32.46733162,33.65781777,33.87620651,32.1924166,34.45883528,30.75054928,29.70390783,31.78621757,35.49166639,27.48454366,34.3094468,35.78007985,30.17314823,34.37956727
Jan-78,27.65420672,24.58763686,24.58951837,24.68467646,23.89629948,24.45108389,24.04330095,26.39751858,23.10698907,22.23090124,24.37739582,25.85248239,20.91241137,26.0301602,25.14295187,22.94105833,26.39395417
Feb-78,38.02471749,33.96338375,33.96339873,34.10537771,35.1601495,35.95535511,34.78217289,36.77359583,32.7260531,31.22608429,33.47756299,36.64694355,30.49542125,36.21798302,37.12143606,32.41499379,36.67194891
Mar-78,69.28065799,64.35073578,64.34770241,64.62258142,65.20301818,66.8440149,66.09510898,67.26134726,62.77051434,61.62714006,64.34869919,64.16543519,60.06629746,66.12074312,64.47382104,62.88641777,67.44891699
Apr-78,105.4902531,95.94245733,95.93486316,96.31448144,99.32346851,101.6109257,98.73717805,100.0765293,94.73611625,92.60389973,96.73583003,95.94519713,88.50466945,98.47879303,97.84802477,94.41163962,100.1208667
May-78,129.7242846,119.7021285,119.6885416,120.2190498,125.5641081,128.7860437,124.5591984,126.0004644,118.0862894,115.1734188,119.9272009,122.2291101,109.8583511,123.7454141,126.2771435,117.3884428,125.3863843
Jun-78,158.9846743,149.0035894,148.9898983,149.4718699,156.2765744,159.1056217,155.0139213,155.989504,147.7010147,143.0399727,147.6502177,152.6717138,139.9144522,153.9875524,156.6165931,145.0532445,155.3176278
Jul-78,175.8652361,166.5401652,166.528192,166.9724685,172.8191024,175.3860748,171.892758,172.8141315,164.8447474,160.9553827,166.2213092,170.3696958,158.4704498,170.9800218,173.6804284,163.3923553,172.2591534
Aug-78,154.5001267,145.4061503,145.3976805,145.8124568,153.3240117,155.5727586,151.7642252,152.2201496,144.0867223,139.5829561,144.5568224,148.9672262,137.0388752,150.5580893,152.6345234,142.1459907,151.4189856
Sep-78,114.1679753,105.478181,105.4749112,105.8014568,111.5185863,113.2596928,110.4132566,110.8325527,104.6305552,101.1615848,104.9462059,110.0075787,99.61333051,109.5548178,113.2689137,102.8230027,110.0328285
Oct-78,75.95367441,71.21454095,71.21562318,71.44657679,75.70843431,76.920831,74.84153415,75.39486509,70.60519114,68.46409509,70.96603461,73.33558399,67.03130849,74.51889083,75.45277883,69.59945367,74.98107709
Nov-78,41.8736956,37.17753519,37.17914982,37.34132687,39.47175299,40.38981309,38.44204999,39.88728397,36.14686246,34.27214076,36.01667775,39.10188302,33.05518582,39.24936866,40.35039635,35.12797599,39.81443105
Dec-78,24.13346037,22.58360426,22.58524393,22.66817956,23.56851452,24.02188017,22.69452622,24.20323421,21.49959492,20.7448798,21.96594095,23.94103442,19.13987777,23.88674499,24.03464458,21.4774166,24.17464127
Jan-79,22.11618901,20.01986637,20.02123592,20.10842978,21.54569815,22.01544168,20.19304875,22.71437083,19.08326355,17.22548486,18.49055801,21.78397165,17.02212704,22.39128239,21.54695704,18.25294127,22.7141028
Feb-79,33.99425055,32.81267769,32.81271678,32.94576561,33.57523392,34.33816276,33.5937279,34.63429876,32.18069156,31.50228334,33.21330596,34.83789281,30.88032546,34.09719152,35.87017166,32.4872531,34.89610987
Mar-79,55.59631736,54.52795084,54.52348432,54.85455743,55.20419764,57.19103691,56.18203891,56.89937233,53.63211667,53.37267459,55.40156978,54.72607585,50.64918734,55.50244138,56.26215943,54.15136171,57.00193735
Apr-79,93.44944401,86.47747674,86.46915505,86.87229418,89.0442037,91.50104714,89.05129337,89.51187497,85.36446494,84.63862475,88.40940461,85.48090233,79.70468453,87.79699601,88.83092589,85.96853741,90.1811549
May-79,126.1825155,117.6204892,117.6059332,118.1728593,122.7120362,126.1892744,121.8253295,122.940966,116.0518757,114.2012319,118.7805015,117.3426998,108.9621816,120.5101615,121.1059395,116.3947255,122.9363027
Jun-79,158.2930745,146.9702438,146.9565159,147.4409022,152.6641747,155.5521327,152.3930307,153.0061965,145.6053275,141.916568,146.6997276,151.7255197,139.7956619,150.9739742,156.3903501,144.0119663,152.570568
Jul-79,164.8448575,156.656035,156.6418683,157.1663285,162.3798,165.4092213,162.5263399,162.9587535,155.5960505,152.0570697,156.7016485,160.5898608,148.496512,160.7978196,163.9756213,154.3184102,162.2253357
Aug-79,147.3672692,138.7876644,138.7778367,139.244145,145.7744506,148.4493864,144.5603153,145.1586521,137.7243447,133.8339415,138.753617,141.8677988,131.6200397,143.2259391,144.7209382,136.1813434,144.3014867
Sep-79,106.3716788,100.7644239,100.7605662,101.13055,104.6334741,106.7012315,104.3348462,104.7835028,100.2905638,97.79279663,100.9082552,102.5780512,96.07487875,103.2981233,104.6973199,99.58578177,104.5388978
Oct-79,81.4519974,75.35794656,75.35865647,75.59864657,79.00233744,80.30493033,78.39967519,78.81470161,74.63890774,72.80208816,75.55931866,76.93821251,70.73847084,77.86986732,79.37596925,73.78943413,78.44423875
Nov-79,34.55426565,31.25980167,31.26059245,31.40135533,33.94820638,34.80669959,32.82339607,33.5165899,30.74666005,30.50808732,32.0587582,33.98880592,28.85766639,32.92314279,36.15125331,31.11632822,33.15953622
Dec-79,22.13557049,21.17812351,21.181198,21.26156044,20.61960214,21.0591859,21.30355244,20.96669928,21.06644756,22.52757455,23.38855577,22.1028458,20.72153057,20.65384042,22.9454838,22.5150357,20.82209848
Jan-80,29.34100723,26.33167467,26.33385549,26.41861355,27.30614388,27.74242424,26.11207783,29.30689671,24.89781008,23.06994643,25.08611749,30.75548788,21.24896213,29.01959197,30.62078085,24.330164,28.60332395
Feb-80,41.50958716,37.79450641,37.79458198,37.94158113,35.55451748,36.4450521,37.94936049,38.47011858,37.00403085,37.64289632,39.960526,39.62764207,35.24374297,37.86223332,40.56580883,38.38687849,38.63360715
Mar-80,59.75194929,55.15593152,55.15195066,55.43707755,54.6396791,56.35936299,56.29622314,57.18051884,53.65137277,53.80843588,56.74538547,56.06761619,50.43993311,55.98708184,57.29335492,54.83411104,57.05901091
Apr-80,82.67756117,77.45093898,77.44055859,77.92859959,76.12486893,79.12273322,78.43610706,78.64921837,76.68949862,77.11287768,81.03686905,76.61757484,71.84239629,76.56449045,79.75104131,78.19882583,79.47937658
May-80,125.3944635,113.7513839,113.7376252,114.2726765,117.8082192,121.0993543,117.4315988,118.7970872,112.6315795,110.7189663,115.3669548,118.1169447,106.1270606,116.5050646,122.9437745,112.6976258,118.7872095
Jun-80,175.1768469,160.7541773,160.743761,161.1071263,166.7396105,168.8419582,165.9461905,166.7770735,159.6533011,154.5134429,159.7395913,168.9104752,154.4928319,165.3036848,173.5012532,156.5796519,166.2531922
Jul-80,176.8431896,165.8039342,165.7916624,166.2473764,170.97576,173.6241123,170.9599908,170.9517052,164.4392447,160.8985743,166.2068324,171.0717201,158.6463333,169.0540978,175.1562679,163.0788738,170.6798457
Aug-80,168.2885319,154.3589292,154.3525946,154.6842301,161.8428762,163.633039,160.6299253,160.5781083,152.6526552,148.1254441,153.4033348,159.8529514,146.8934866,159.2579281,164.1293556,150.5792629,159.683613
Sep-80,119.7095826,110.888033,110.8855554,111.1837031,114.3267354,115.969288,114.0686965,114.6795294,109.7488348,106.9818686,111.1114542,114.1611554,104.5532367,113.5000913,117.3268938,108.5594526,114.2230327
Oct-80,72.13950436,66.54304876,66.54316677,66.78799123,69.50745939,70.85523177,69.16297996,69.69120074,66.07906554,64.68325994,67.16350195,69.54922274,62.94910626,68.72237691,72.11165273,65.64137029,69.10151892
Nov-80,40.97612404,36.9306228,36.93349789,37.05596965,39.56113861,40.21223875,38.33920732,39.54200445,36.32345154,35.25295714,36.78443464,38.819327,34.23649204,39.08034078,39.82554254,35.93039192,39.26776666
Dec-80,33.97608909,30.20379454,30.20854307,30.26689958,31.6478013,31.93234727,30.70712604,31.96099846,29.48294319,28.77571997,30.22110998,31.45503984,27.25491733,31.77111621,31.43347453,29.24337174,31.68127868
Jan-81,31.91129337,28.78606456,28.78928654,28.89866326,28.62499317,29.21467884,28.95298062,30.30295081,28.22877068,27.64951863,29.11339041,30.8968928,26.30056434,29.89790718,31.11707915,28.08224389,30.38502954
Feb-81,45.56775523,40.49460301,40.49504464,40.63451464,41.4705569,42.2480845,41.63107646,43.05769156,39.97145334,38.38451177,40.83362186,43.04686396,37.13427737,42.51361921,43.65695796,39.38612894,43.14654536
