Depth,GR_RAW,TH232_RAW,K40_RAW,U238_RAW,MAGNETIC_SUSCEPTIBILITY,EM_IND_RESISTIVITY,FLUID_CONDUCTIVITY,TEMP,AMBIENT_HEAT_PULSE_GW_FLOW#1,AMBIENT_SFM_GW_FLOW_(TOTAL)
M,APR,PPM,%,PPM,‘10e-3,OHM-M,US/CM,C,GPM (NEG=DOWN),GPM (NEG=DOWN)
1.00099999999989,148.524,9.28718,2.30035,1.80687,,,,,,
1.00309999999989,148.475,9.42815,2.42121,1.79922,,,,,,
1.00519999999989,148.426,9.56912,2.54207,1.79158,,,,,,
1.00729999999988,148.378,9.71009,2.66294,1.78394,,,,,,
1.00939999999988,148.329,9.85106,2.7838,1.7763,,,,,,
1.01149999999988,148.28,9.99203,2.90466,1.76866,,,,,,
1.01359999999988,148.231,10.133,3.02552,1.76102,,,,,,
1.01569999999988,148.182,10.274,3.14638,1.75338,,,,,,
1.01779999999988,148.133,10.4149,3.26724,1.74574,,,,,,
1.01989999999988,147.954,10.4961,3.33798,1.87016,,,,,,
1.02199999999988,147.042,10.2391,3.12503,2.74203,,,,,,
1.02409999999987,146.129,9.98202,2.91208,3.61391,,,,,,
1.02619999999987,145.216,9.72496,2.69913,4.48578,,,,,,
1.02829999999987,144.303,9.46791,2.48617,5.35766,,,,,,
1.03039999999987,143.39,9.21085,2.27322,6.22953,,,,,,
1.03249999999987,142.477,8.95379,2.06027,7.10141,,,,,,
1.03459999999987,141.564,8.69672,1.8473,7.97333,,,,,,
1.03669999999987,140.652,8.43966,1.63435,8.84521,,,,,,
1.03879999999986,139.739,8.18261,1.4214,9.71708,,,,,,
1.04089999999986,138.826,7.92555,1.20845,10.589,,,,,,
1.04299999999986,137.913,7.66849,0.995496,11.4608,,,,,,
1.04509999999986,137,7.41143,0.782544,12.3327,,,,,,
1.04719999999986,136.087,7.15438,0.569592,13.2046,,,,,,
1.04929999999986,135.175,6.89732,0.35664,14.0765,,,,,,
1.05139999999986,135.339,6.88843,0.361793,13.8544,,,,,,
1.05349999999986,135.671,6.91828,0.400982,13.4617,,,,,,
1.05559999999985,136.003,6.94812,0.440172,13.0689,,,,,,
1.05769999999985,136.335,6.97797,0.479362,12.6762,,,,,,
1.05979999999985,136.667,7.00781,0.518552,12.2834,,,,,,
1.06189999999985,136.999,7.03766,0.557743,11.8907,,,,,,
1.06399999999985,137.331,7.0675,0.596933,11.4979,,,,,,
1.06609999999985,137.663,7.09735,0.636123,11.1052,,,,,,
1.06819999999985,137.995,7.12719,0.675313,10.7124,,,,,,
1.07029999999984,138.327,7.15704,0.714502,10.3197,,,,,,
